"Post ID","Page ID","Page name",Title,Description,"Duration (sec)","Publish time","Caption type",Permalink,"Is crosspost","Is share","Post type",Languages,"Custom labels","Funded content status","Data comment",Date,"Reactions, Comments and Shares",Reactions,Comments,Shares,"Seconds viewed","Average Seconds viewed","Estimated earnings (USD)","Ad CPM (USD)","Ad impressions","3-second video views","1-minute video views","3-Second viewers","1-minute viewers","3-second video views from Boosted posts","3-second video views from Organic posts"
1025065006289204,100063571427253,"Jean-Pierre Weill - 3D painting on glass","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!",21,"07/15/2024 11:07",uploaded,https://www.facebook.com/jeanpierreweill/videos/1482197965720963/,0,0,Videos,,,,,08/10/2024,0,0,0,0,23.634,23.634,0,0,0,1,0,1,0,0,1
1025065006289204,100063571427253,"Jean-Pierre Weill - 3D painting on glass","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!",21,"07/15/2024 11:07",uploaded,https://www.facebook.com/jeanpierreweill/videos/1482197965720963/,0,0,Videos,,,,,08/11/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1025065006289204,100063571427253,"Jean-Pierre Weill - 3D painting on glass","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!",21,"07/15/2024 11:07",uploaded,https://www.facebook.com/jeanpierreweill/videos/1482197965720963/,0,0,Videos,,,,,08/12/2024,1,0,1,0,28.471,14.235,0,0,0,2,0,2,0,0,2
1025065006289204,100063571427253,"Jean-Pierre Weill - 3D painting on glass","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!",21,"07/15/2024 11:07",uploaded,https://www.facebook.com/jeanpierreweill/videos/1482197965720963/,0,0,Videos,,,,,08/13/2024,0,0,0,0,16.933,8.466,0,0,0,2,0,2,0,0,2
1025065006289204,100063571427253,"Jean-Pierre Weill - 3D painting on glass","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!",21,"07/15/2024 11:07",uploaded,https://www.facebook.com/jeanpierreweill/videos/1482197965720963/,0,0,Videos,,,,,08/14/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1025065006289204,100063571427253,"Jean-Pierre Weill - 3D painting on glass","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!",21,"07/15/2024 11:07",uploaded,https://www.facebook.com/jeanpierreweill/videos/1482197965720963/,0,0,Videos,,,,,08/15/2024,0,0,0,0,34.944,2.912,0,0,0,1,0,1,0,0,1
1025065006289204,100063571427253,"Jean-Pierre Weill - 3D painting on glass","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!",21,"07/15/2024 11:07",uploaded,https://www.facebook.com/jeanpierreweill/videos/1482197965720963/,0,0,Videos,,,,,08/16/2024,0,0,0,0,34.037,11.345,0,0,0,2,0,2,0,0,2
1025065006289204,100063571427253,"Jean-Pierre Weill - 3D painting on glass","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!",21,"07/15/2024 11:07",uploaded,https://www.facebook.com/jeanpierreweill/videos/1482197965720963/,0,0,Videos,,,,,08/17/2024,3,1,1,1,320.36,14.561,0,0,0,15,0,11,0,0,15
1025065006289204,100063571427253,"Jean-Pierre Weill - 3D painting on glass","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!",21,"07/15/2024 11:07",uploaded,https://www.facebook.com/jeanpierreweill/videos/1482197965720963/,0,0,Videos,,,,,08/18/2024,0,0,0,0,34.94,4.367,0,0,0,3,0,3,0,0,3
1025065006289204,100063571427253,"Jean-Pierre Weill - 3D painting on glass","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!",21,"07/15/2024 11:07",uploaded,https://www.facebook.com/jeanpierreweill/videos/1482197965720963/,0,0,Videos,,,,,08/19/2024,0,0,0,0,20.464,20.464,0,0,0,1,0,1,0,0,1
1025065006289204,100063571427253,"Jean-Pierre Weill - 3D painting on glass","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!",21,"07/15/2024 11:07",uploaded,https://www.facebook.com/jeanpierreweill/videos/1482197965720963/,0,0,Videos,,,,,08/20/2024,0,0,0,0,26.911,5.382,0,0,0,3,0,3,0,0,3
1025065006289204,100063571427253,"Jean-Pierre Weill - 3D painting on glass","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!",21,"07/15/2024 11:07",uploaded,https://www.facebook.com/jeanpierreweill/videos/1482197965720963/,0,0,Videos,,,,,08/21/2024,0,0,0,0,15.234,2.539,0,0,0,2,0,2,0,0,2
1025065006289204,100063571427253,"Jean-Pierre Weill - 3D painting on glass","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!",21,"07/15/2024 11:07",uploaded,https://www.facebook.com/jeanpierreweill/videos/1482197965720963/,0,0,Videos,,,,,08/22/2024,0,0,0,0,18.181,3.636,0,0,0,2,0,2,0,0,2
1025065006289204,100063571427253,"Jean-Pierre Weill - 3D painting on glass","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!",21,"07/15/2024 11:07",uploaded,https://www.facebook.com/jeanpierreweill/videos/1482197965720963/,0,0,Videos,,,,,08/23/2024,0,0,0,0,2.19,2.19,0,0,0,0,0,0,0,0,0
1025065006289204,100063571427253,"Jean-Pierre Weill - 3D painting on glass","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!",21,"07/15/2024 11:07",uploaded,https://www.facebook.com/jeanpierreweill/videos/1482197965720963/,0,0,Videos,,,,,08/24/2024,0,0,0,0,4.838,4.838,0,0,0,1,0,1,0,0,1
1025065006289204,100063571427253,"Jean-Pierre Weill - 3D painting on glass","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!",21,"07/15/2024 11:07",uploaded,https://www.facebook.com/jeanpierreweill/videos/1482197965720963/,0,0,Videos,,,,,08/25/2024,0,0,0,0,56.79,56.79,0,0,0,1,0,1,0,0,1
1025065006289204,100063571427253,"Jean-Pierre Weill - 3D painting on glass","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!",21,"07/15/2024 11:07",uploaded,https://www.facebook.com/jeanpierreweill/videos/1482197965720963/,0,0,Videos,,,,,08/26/2024,1,1,0,0,29.509,9.836,0,0,0,2,0,2,0,0,2
1025065006289204,100063571427253,"Jean-Pierre Weill - 3D painting on glass","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!",21,"07/15/2024 11:07",uploaded,https://www.facebook.com/jeanpierreweill/videos/1482197965720963/,0,0,Videos,,,,,08/27/2024,0,0,0,0,47.767,15.922,0,0,0,3,0,3,0,0,3
1025065006289204,100063571427253,"Jean-Pierre Weill - 3D painting on glass","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!",21,"07/15/2024 11:07",uploaded,https://www.facebook.com/jeanpierreweill/videos/1482197965720963/,0,0,Videos,,,,,08/28/2024,0,0,0,0,1.6,1.6,0,0,0,0,0,0,0,0,0
1025065006289204,100063571427253,"Jean-Pierre Weill - 3D painting on glass","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!",21,"07/15/2024 11:07",uploaded,https://www.facebook.com/jeanpierreweill/videos/1482197965720963/,0,0,Videos,,,,,08/29/2024,0,0,0,0,10.448,5.224,0,0,0,2,0,2,0,0,2
1025065006289204,100063571427253,"Jean-Pierre Weill - 3D painting on glass","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!",21,"07/15/2024 11:07",uploaded,https://www.facebook.com/jeanpierreweill/videos/1482197965720963/,0,0,Videos,,,,,08/30/2024,0,0,0,0,4.905,2.452,0,0,0,0,0,0,0,0,0
1025065006289204,100063571427253,"Jean-Pierre Weill - 3D painting on glass","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!",21,"07/15/2024 11:07",uploaded,https://www.facebook.com/jeanpierreweill/videos/1482197965720963/,0,0,Videos,,,,,08/31/2024,0,0,0,0,50.147,25.073,0,0,0,2,0,2,0,0,2
1025065006289204,100063571427253,"Jean-Pierre Weill - 3D painting on glass","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!",21,"07/15/2024 11:07",uploaded,https://www.facebook.com/jeanpierreweill/videos/1482197965720963/,0,0,Videos,,,,,09/01/2024,1,1,0,0,45.602,45.602,0,0,0,1,0,1,0,0,1
1025065006289204,100063571427253,"Jean-Pierre Weill - 3D painting on glass","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!",21,"07/15/2024 11:07",uploaded,https://www.facebook.com/jeanpierreweill/videos/1482197965720963/,0,0,Videos,,,,,09/02/2024,1,1,0,0,22.784,22.784,0,0,0,1,0,1,0,0,1
1025065006289204,100063571427253,"Jean-Pierre Weill - 3D painting on glass","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!",21,"07/15/2024 11:07",uploaded,https://www.facebook.com/jeanpierreweill/videos/1482197965720963/,0,0,Videos,,,,,09/03/2024,0,0,0,0,18.554,18.554,0,0,0,1,0,1,0,0,1
