Campaign ID,Campaign Name,Campaign Status,Campaign Objective,Buying Type,Campaign Start Time,New Objective,Buy With Prime Type,Is Budget Scheduling Enabled For Campaign,Buy With Integration Partner,Ad Set ID,Ad Set Run Status,Ad Set Name,Ad Set Time Start,Ad Set Daily Budget,Destination Type,Use Dynamic Creative,Use Accelerated Delivery,Is Budget Scheduling Enabled For Ad Set,Link Object ID,Optimized Conversion Tracking Pixels,Optimized Event,Link,Product Set ID,Countries,Age Min,Age Max,Locales,Targeting Optimization,Targeting Relaxation,Publisher Platforms,Facebook Positions,Instagram Positions,Audience Network Positions,Device Platforms,Optimization Goal,Attribution Spec,Billing Event,Ad Set Bid Strategy,Ad ID,Ad Status,Preview Link,Ad Name,Title,Body,Conversion Tracking Pixels,Optimized Ad Creative,Creative Type,URL Tags,Instagram Account ID,Call to Action,Additional Custom Tracking Specs,Video Retargeting,Permalink,Format Option,Add End Card,Use Page as Actor
cg:23849229847770177,BP - TOF - Post ID,PAUSED,Conversions,AUCTION,10/18/2021 3:05:12 am,No,NONE,No,NONE,c:23849229853010177,ACTIVE,IG Feed - #Best preform Stack - Women 30+,10/18/2021 3:05:12 am,,UNDEFINED,No,No,No,o:124319427612935,tp:888129544670051,PURCHASE,https://www.jeanpierreweill.com/,,"US, GB",30,65,"English (UK), English (US)",expansion_all,,instagram,,"stream, explore, shop",,"mobile, desktop",OFFSITE_CONVERSIONS,"[{""event_type"":""CLICK_THROUGH"",""window_days"":7},{""event_type"":""VIEW_THROUGH"",""window_days"":1}]",IMPRESSIONS,,a:23849229870220177,ACTIVE,,IG post ID - 2,,"Check out 3D paintings on glass - a world of beauty, depth and wonder.
â¤
From our family studio to your home.
Shop Now>>",tp:888129544670051,No,Link Page Post Ad,,x:922366607856109,SHOP_NOW,[],No,,,,No
cg:23848236412050177,Facebook Women RE_MARKETING VALUE_CONVERSIONS,PAUSED,Conversions,AUCTION,06/09/2021 15:51:59,No,NONE,No,NONE,c:23848456672720177,PAUSED,Add-To-Cart - All,07/12/2021,1.1,UNDEFINED,No,No,No,o:124319427612935,tp:183235503589705,PURCHASE,https://www.jeanpierreweill.com/collections/minicollection,,"US, GB",45,65,"English (UK), English (US)",,"custom_audience: Off, lookalike: Off","facebook, instagram, audience_network","feed, right_hand_column, marketplace, story","stream, story, explore","classic, rewarded_video","mobile, desktop",OFFSITE_CONVERSIONS,"[{""event_type"":""CLICK_THROUGH"",""window_days"":7},{""event_type"":""VIEW_THROUGH"",""window_days"":1}]",IMPRESSIONS,Highest volume or value,a:23848456673260177,PAUSED,https://www.facebook.com/?feed_demo_ad=23848456673260177&h=AQBGXBmocTRP31W6X6c,MC side angle carousel - Add-To-Cart carousel,,"Get a gift they will ððð cherish for years - just $49.
3D painting on glass. Guaranteed to make them ð",tp:183235503589705,No,Link Page Post Ad,utm_source=adscale_facebook&utm_campaign=adscale_{{campaign.id}}&utm_medium=Ads&utm_campaign_name=adscale_{{campaign.name}},x:922366607856109,,[],No,https://www.facebook.com/124319427612935/posts/pfbid02G2iEAks8iRqTYnjmHW9EqqF6w2U8uetcqTA3TAkdPB6eu5fCGwNVVheVLSj2ytZLl/,,,No
cg:23848236412050177,Facebook Women RE_MARKETING VALUE_CONVERSIONS,PAUSED,Conversions,AUCTION,06/09/2021 15:51:59,No,NONE,No,NONE,c:23848456671550177,PAUSED,Top Customers Combo - All,07/12/2021,1.1,UNDEFINED,No,No,No,o:124319427612935,tp:183235503589705,PURCHASE,https://www.jeanpierreweill.com/collections/minicollection,,"US, GB",45,65,"English (UK), English (US)",,"custom_audience: Off, lookalike: Off","facebook, instagram, audience_network","feed, right_hand_column, marketplace, story","stream, story, explore","classic, rewarded_video","mobile, desktop",OFFSITE_CONVERSIONS,"[{""event_type"":""CLICK_THROUGH"",""window_days"":7},{""event_type"":""VIEW_THROUGH"",""window_days"":1}]",IMPRESSIONS,Highest volume or value,a:23848456672320177,PAUSED,https://www.facebook.com/?feed_demo_ad=23848456672320177&h=AQAZ_qDomPlVSMDDpFU,MC side angle carousel - Top Customers Combo carousel,,"Get a gift they will ððð cherish for years - just $49.
3D painting on glass. Guaranteed to make them ð",tp:183235503589705,No,Link Page Post Ad,utm_source=adscale_facebook&utm_campaign=adscale_{{campaign.id}}&utm_medium=Ads&utm_campaign_name=adscale_{{campaign.name}},x:922366607856109,,[],No,https://www.facebook.com/124319427612935/posts/pfbid022QuPj4d2kFeRuxpdgHU6mx7DLCdsFmPnTMeChxF5E3vaa7K4kp7h8G5YhVAPAeVol/,,,No
cg:23848236416450177,Facebook Women NEW_TRAFFIC VALUE_CONVERSIONS,PAUSED,Conversions,AUCTION,06/09/2021 15:52:15,No,NONE,No,NONE,c:23848456673930177,PAUSED,Top Customers Combo - All,07/12/2021,2.0,UNDEFINED,No,No,No,o:124319427612935,tp:183235503589705,PURCHASE,https://www.jeanpierreweill.com/collections/minicollection,,"US, GB",45,65,"English (UK), English (US)",,"custom_audience: Off, lookalike: Off","facebook, instagram, audience_network","feed, right_hand_column, marketplace, story","stream, story, explore","classic, rewarded_video","mobile, desktop",OFFSITE_CONVERSIONS,"[{""event_type"":""CLICK_THROUGH"",""window_days"":7},{""event_type"":""VIEW_THROUGH"",""window_days"":1}]",IMPRESSIONS,Highest volume or value,a:23848456674990177,PAUSED,https://www.facebook.com/?feed_demo_ad=23848456674990177&h=AQDDP2jGyS6Ib6ub__o,MC side angle carousel - Top Customers Combo carousel,,"Get a gift they will ððð cherish for years - just $49.
3D painting on glass. Guaranteed to make them ð",tp:183235503589705,No,Link Page Post Ad,utm_source=adscale_facebook&utm_campaign=adscale_{{campaign.id}}&utm_medium=Ads&utm_campaign_name=adscale_{{campaign.name}},x:922366607856109,,[],No,https://www.facebook.com/124319427612935/posts/pfbid0GYrYj9iCDMzC8xVJsa5nmaaK9q8AAH1aG5y9RVCUTcr2494UtEqVWCRkckVW9s68l/,,,No
cg:23848236412050177,Facebook Women RE_MARKETING VALUE_CONVERSIONS,PAUSED,Conversions,AUCTION,06/09/2021 15:51:59,No,NONE,No,NONE,c:23848456668830177,PAUSED,Warm Visitors - All,07/12/2021,1.1,UNDEFINED,No,No,No,o:124319427612935,tp:183235503589705,PURCHASE,https://www.jeanpierreweill.com/collections/minicollection,,"US, GB",45,65,"English (UK), English (US)",,"custom_audience: Off, lookalike: Off","facebook, instagram, audience_network","feed, right_hand_column, marketplace, story","stream, story, explore","classic, rewarded_video","mobile, desktop",OFFSITE_CONVERSIONS,"[{""event_type"":""CLICK_THROUGH"",""window_days"":7},{""event_type"":""VIEW_THROUGH"",""window_days"":1}]",IMPRESSIONS,Highest volume or value,a:23848456671200177,PAUSED,https://www.facebook.com/?feed_demo_ad=23848456671200177&h=AQC0T9hnz_-RHp-ijE8,MC side angle carousel - Warm Visitors carousel,,"Get a gift they will ððð cherish for years - just $49.
3D painting on glass. Guaranteed to make them ð",tp:183235503589705,No,Link Page Post Ad,utm_source=adscale_facebook&utm_campaign=adscale_{{campaign.id}}&utm_medium=Ads&utm_campaign_name=adscale_{{campaign.name}},x:922366607856109,,[],No,https://www.facebook.com/124319427612935/posts/pfbid02HeddP3wK7WAARDr3i6bCatW3w9Ssei4bf2khMRG6NTrFg3LpGYRYLmPip26GXeTwl/,,,No
cg:23848351486270177,"July 4, 2021 RE_MARKETING VALUE_CONVERSIONS",PAUSED,Conversions,AUCTION,06/27/2021 7:12:07 am,No,NONE,No,NONE,c:23848351487320177,PAUSED,Add-To-Cart - All,06/27/2021 7:12:37 am,1.1,UNDEFINED,No,No,No,o:124319427612935,tp:183235503589705,PURCHASE,https://www.jeanpierreweill.com/collections/giftcollection,,"US, GB",25,65,,,"custom_audience: Off, lookalike: Off","facebook, instagram, audience_network","feed, right_hand_column, marketplace, story","stream, story, explore","classic, rewarded_video","mobile, desktop",OFFSITE_CONVERSIONS,"[{""event_type"":""CLICK_THROUGH"",""window_days"":7},{""event_type"":""VIEW_THROUGH"",""window_days"":1}]",IMPRESSIONS,Highest volume or value,a:23848351487840177,PAUSED,https://www.facebook.com/?feed_demo_ad=23848351487840177&h=AQB4756FtwRUYTMSOrI,Petite Collection page ads - Add-To-Cart carousel,,Our studio was born out of the American Dream. We're celebrating with 25% OFF,tp:183235503589705,No,Link Page Post Ad,utm_source=adscale_facebook&utm_campaign=adscale_{{campaign.id}}&utm_medium=Ads&utm_campaign_name=adscale_{{campaign.name}},x:922366607856109,,[],No,https://www.facebook.com/124319427612935/posts/pfbid0ZSaXsHSNcu5z57kSssp1QQHovSzZGbsTmSraeWiTUTBcf7iJq7KkY2t4tL2qng2Jl/,,Yes,No
cg:23848351489270177,"July 4, 2021 NEW_TRAFFIC VALUE_CONVERSIONS",PAUSED,Conversions,AUCTION,06/27/2021 7:13:07 am,No,NONE,No,NONE,c:23848351489320177,PAUSED,Top Customers Combo - All,06/27/2021 7:13:07 am,1.1,UNDEFINED,No,No,No,o:124319427612935,tp:183235503589705,PURCHASE,https://www.jeanpierreweill.com/collections/giftcollection,,"US, GB",25,65,,,"custom_audience: Off, lookalike: Off","facebook, instagram, audience_network","feed, right_hand_column, marketplace, story","stream, story, explore","classic, rewarded_video","mobile, desktop",OFFSITE_CONVERSIONS,"[{""event_type"":""CLICK_THROUGH"",""window_days"":7},{""event_type"":""VIEW_THROUGH"",""window_days"":1}]",IMPRESSIONS,Highest volume or value,a:23848351490310177,PAUSED,https://www.facebook.com/?feed_demo_ad=23848351490310177&h=AQAR9kqEX2OBG_96P14,Petite Collection page ads - Top Customers Combo carousel,,Our studio was born out of the American Dream. We're celebrating with 25% OFF,tp:183235503589705,No,Link Page Post Ad,utm_source=adscale_facebook&utm_campaign=adscale_{{campaign.id}}&utm_medium=Ads&utm_campaign_name=adscale_{{campaign.name}},x:922366607856109,,[],No,https://www.facebook.com/124319427612935/posts/pfbid02RYmYFF3sd38qiRNcEegxw7xYwDNMJW2Y3zL2MLbJhHBrRnrQuG3Q4b9HRYM4ATLfl/,,Yes,No
cg:23848351486270177,"July 4, 2021 RE_MARKETING VALUE_CONVERSIONS",PAUSED,Conversions,AUCTION,06/27/2021 7:12:07 am,No,NONE,No,NONE,c:23848351488170177,PAUSED,Top Customers Combo - All,06/27/2021 7:12:52 am,1.1,UNDEFINED,No,No,No,o:124319427612935,tp:183235503589705,PURCHASE,https://www.jeanpierreweill.com/collections/giftcollection,,"US, GB",25,65,,,"custom_audience: Off, lookalike: Off","facebook, instagram, audience_network","feed, right_hand_column, marketplace, story","stream, story, explore","classic, rewarded_video","mobile, desktop",OFFSITE_CONVERSIONS,"[{""event_type"":""CLICK_THROUGH"",""window_days"":7},{""event_type"":""VIEW_THROUGH"",""window_days"":1}]",IMPRESSIONS,Highest volume or value,a:23848351488820177,PAUSED,https://www.facebook.com/?feed_demo_ad=23848351488820177&h=AQAeoWjOf5o1OycKXE8,Petite Collection page ads - Top Customers Combo carousel,,Our studio was born out of the American Dream. We're celebrating with 25% OFF,tp:183235503589705,No,Link Page Post Ad,utm_source=adscale_facebook&utm_campaign=adscale_{{campaign.id}}&utm_medium=Ads&utm_campaign_name=adscale_{{campaign.name}},x:922366607856109,,[],No,https://www.facebook.com/124319427612935/posts/pfbid037zVYwaeBuxBxoXXJXjqxFKU437rjgUYZWUW83kSYeBwFCK5NqHVix1R1u61YpRswl/,,Yes,No
cg:23849126977870177,BP - TOF - CBO - Past Winners - CBO - 5.10,PAUSED,Conversions,AUCTION,10/05/2021 04:12:23,No,NONE,No,NONE,c:23849126978100177,PAUSED,Warm Visitors - All - Copy,10/05/2021,,UNDEFINED,No,No,No,o:124319427612935,tp:183235503589705,PURCHASE,https://www.jeanpierreweill.com/collections/giftcollection,,"US, GB",25,65,,expansion_all,,"facebook, instagram, audience_network","feed, right_hand_column, marketplace, story","stream, story, explore","classic, rewarded_video","mobile, desktop",OFFSITE_CONVERSIONS,"[{""event_type"":""CLICK_THROUGH"",""window_days"":7},{""event_type"":""VIEW_THROUGH"",""window_days"":1}]",IMPRESSIONS,,a:23849126978210177,PAUSED,https://www.facebook.com/?feed_demo_ad=23849126978210177&h=AQCDpCEeXpdZ8D4q3hs,Petite Collection page ads - Warm Visitors carousel,,Our studio was born out of the American Dream. We're celebrating with 25% OFF,tp:183235503589705,No,Link Page Post Ad,utm_source=adscale_facebook&utm_campaign=adscale_{{campaign.id}}&utm_medium=Ads&utm_campaign_name=adscale_{{campaign.name}},x:922366607856109,,[],No,https://www.facebook.com/124319427612935/posts/pfbid0i9TUaDaUUQCQ4EPUWF7uF14RRTzvgJrhn7XhH6JMWkpRQUD4M4dkq9AHyHaHFBXnl/,,Yes,No
cg:23848351486270177,"July 4, 2021 RE_MARKETING VALUE_CONVERSIONS",PAUSED,Conversions,AUCTION,06/27/2021 7:12:07 am,No,NONE,No,NONE,c:23848351486360177,PAUSED,Warm Visitors - All,06/27/2021 7:12:07 am,1.1,UNDEFINED,No,No,No,o:124319427612935,tp:183235503589705,PURCHASE,https://www.jeanpierreweill.com/collections/giftcollection,,"US, GB",25,65,,,"custom_audience: Off, lookalike: Off","facebook, instagram, audience_network","feed, right_hand_column, marketplace, story","stream, story, explore","classic, rewarded_video","mobile, desktop",OFFSITE_CONVERSIONS,"[{""event_type"":""CLICK_THROUGH"",""window_days"":7},{""event_type"":""VIEW_THROUGH"",""window_days"":1}]",IMPRESSIONS,Highest volume or value,a:23848351487150177,PAUSED,https://www.facebook.com/?feed_demo_ad=23848351487150177&h=AQCDpYY7KJFzV1e48SQ,Petite Collection page ads - Warm Visitors carousel,,Our studio was born out of the American Dream. We're celebrating with 25% OFF,tp:183235503589705,No,Link Page Post Ad,utm_source=adscale_facebook&utm_campaign=adscale_{{campaign.id}}&utm_medium=Ads&utm_campaign_name=adscale_{{campaign.name}},x:922366607856109,,[],No,https://www.facebook.com/124319427612935/posts/pfbid0i9TUaDaUUQCQ4EPUWF7uF14RRTzvgJrhn7XhH6JMWkpRQUD4M4dkq9AHyHaHFBXnl/,,Yes,No
cg:23849282390860177,BP - TOF - Best preform ID + Collection 24.10,PAUSED,Conversions,AUCTION,10/24/2021 3:02:24 am,No,NONE,No,NONE,c:23849282390900177,ACTIVE,Auto - #Best preform Stack - Women 25+ - Copy,10/24/2021 3:02:24 am,,UNDEFINED,No,No,No,o:124319427612935,tp:888129544670051,PURCHASE,https://www.jeanpierreweill.com/,,"US, GB",25,65,"English (UK), English (US)",expansion_all,,,,,,,OFFSITE_CONVERSIONS,"[{""event_type"":""CLICK_THROUGH"",""window_days"":7},{""event_type"":""VIEW_THROUGH"",""window_days"":1}]",IMPRESSIONS,,a:23849282390890177,PAUSED,https://www.facebook.com/?feed_demo_ad=23849282390890177&h=AQC0614tPN1EQjj1Xsk,Post ID,,"A visual reminder of a beautiful memory.

â­â­â­â­â­ ""I was looking for a unique and special birthday gift for my daughter who turns 39 later this month. I saw this piece and knew immediately that it was meant for her. She is a single parent who works two jobs, both in customer service, and who dearly loves her nearly 13 year old son. What better way to ""remind"" her to take care of herself than a lovely work of art from Jean-Pierre Weill?""

Get this exclusive piece of art, Enjoy a free shipping for a limited time >>",tp:888129544670051,No,Link Page Post Ad,,x:922366607856109,SHOP_NOW,[],No,https://www.facebook.com/124319427612935/posts/pfbid0x4X7Vw4y84VFEcKwAn4HhYsk8vsiHNVJSACGY21GghoXLhCufBobkJwP1Toz8VTAl/,,,No
cg:23848236417570177,Facebook Women DYNAMIC_TARGETING VALUE_PRODUCT_CATALOG_SALES,PAUSED,Catalog Sales,AUCTION,06/09/2021 15:52:24,No,NONE,No,NONE,c:23848236418040177,PAUSED,Add-To-Cart (Dynamic) - last 30 - Women - 968933693870746,06/09/2021,1.1,UNDEFINED,No,No,No,o:124319427612935,,PURCHASE,https://www.jeanpierreweill.com/,p:968933693870746,"US, GB",45,65,"English (UK), English (US)",,,"facebook, instagram, audience_network","feed, right_hand_column, marketplace, story","stream, story, explore",classic,"mobile, desktop",OFFSITE_CONVERSIONS,"[{""event_type"":""CLICK_THROUGH"",""window_days"":7},{""event_type"":""VIEW_THROUGH"",""window_days"":1}]",IMPRESSIONS,Highest volume or value,a:23848456666900177,PAUSED,https://www.facebook.com/?feed_demo_ad=23848456666900177&h=AQBX44dR3xopGMYa1qg,Product Ads - Add-To-Cart (Dynamic)  carouselProducts,{{product.name}},"Check out 3D paintings on glass - a world of beauty, depth and wonder.
â¤
From our family studio to your home.
Shop Now>>",tp:183235503589705,No,Link Page Post Ad,utm_source=adscale_facebook&utm_campaign=adscale_{{campaign.id}}&utm_medium=Ads&utm_campaign_name=adscale_{{campaign.name}},x:922366607856109,SHOP_NOW,[],No,https://www.facebook.com/124319427612935/posts/pfbid02bNdKimFsrSDd6bV27nUFY69boWESZf8zm9Wj9BawhwG8jXY395uHgVzMdzN6oig4l/,carousel_slideshows,Yes,No
cg:23847017751780177,Google DYNAMIC_TARGETING VALUE_PRODUCT_CATALOG_SALES,PAUSED,Catalog Sales,AUCTION,01/28/2021 4:18:11 am,No,NONE,No,NONE,c:23847017751970177,PAUSED,Add-To-Cart (Dynamic) - All - 201986948320895,01/28/2021 4:18:11 am,1.1,UNDEFINED,No,No,No,o:124319427612935,,CONTENT_VIEW,https://www.jeanpierreweill.com/,p:201986948320895,,25,65,,,,"facebook, instagram, audience_network","feed, right_hand_column, marketplace, story","stream, story, explore",classic,"mobile, desktop",OFFSITE_CONVERSIONS,"[{""event_type"":""CLICK_THROUGH"",""window_days"":7},{""event_type"":""VIEW_THROUGH"",""window_days"":1}]",IMPRESSIONS,Highest volume or value,a:23847017752250177,PAUSED,https://www.facebook.com/?feed_demo_ad=23847017752250177&h=AQCpvxChFmcKpw6sCd4,Product Ads - Add-To-Cart (Dynamic)  carouselProducts,{{product.name}},"The perfect gift to inspire taking adventures together! 
â¤
Every painting of ours tells a story! Our art isnt just beautiful, it's also personal and meaningful â¤

Shop Now>>",tp:183235503589705,No,Link Page Post Ad,utm_source=adscale_facebook&utm_campaign=adscale_{{campaign.id}}&utm_medium=Ads&utm_campaign_name=adscale_{{campaign.name}},x:922366607856109,SHOP_NOW,[],No,https://www.facebook.com/124319427612935/posts/pfbid0ZTLsYhio7oLSsat73897TD8f8rnCXjWYa1sBctM2AhrCM7kceuDEDjUeSh6ku3v3l/,carousel_slideshows,Yes,No
cg:23847104503240177,Facebook DYNAMIC_TARGETING VALUE_PRODUCT_CATALOG_SALES,PAUSED,Catalog Sales,AUCTION,02/08/2021 01:43:38,No,NONE,No,NONE,c:23847104503430177,PAUSED,Add-To-Cart (Dynamic) - All - 460416038670891,02/08/2021,2.0,UNDEFINED,No,No,No,o:124319427612935,,CONTENT_VIEW,https://www.jeanpierreweill.com/,p:460416038670891,US,35,65,,,,"facebook, instagram, audience_network","feed, right_hand_column, marketplace, story","stream, story, explore",classic,"mobile, desktop",OFFSITE_CONVERSIONS,"[{""event_type"":""CLICK_THROUGH"",""window_days"":7},{""event_type"":""VIEW_THROUGH"",""window_days"":1}]",IMPRESSIONS,Highest volume or value,a:23847104503910177,PAUSED,https://www.facebook.com/?feed_demo_ad=23847104503910177&h=AQBlNFcTrKqcEfPa35s,Product Ads - Add-To-Cart (Dynamic)  carouselProducts,{{product.name}},Why do hundreds of customers choose our 3D paintings on glass? Click below to find out!,tp:183235503589705,No,Link Page Post Ad,utm_source=adscale_facebook&utm_campaign=adscale_{{campaign.id}}&utm_medium=Ads&utm_campaign_name=adscale_{{campaign.name}},x:922366607856109,SHOP_NOW,[],No,https://www.facebook.com/124319427612935/posts/pfbid02onkyNPcsN87n8R66G12w7fgju3oQ37czWzSVS5bCG1LRHn8mdj5SVEmqc4Haszigl/,carousel_slideshows,Yes,No
cg:23848236417570177,Facebook Women DYNAMIC_TARGETING VALUE_PRODUCT_CATALOG_SALES,PAUSED,Catalog Sales,AUCTION,06/09/2021 15:52:24,No,NONE,No,NONE,c:23848236418040177,PAUSED,Add-To-Cart (Dynamic) - last 30 - Women - 968933693870746,06/09/2021,1.1,UNDEFINED,No,No,No,o:124319427612935,,PURCHASE,https://www.jeanpierreweill.com/,p:968933693870746,"US, GB",45,65,"English (UK), English (US)",,,"facebook, instagram, audience_network","feed, right_hand_column, marketplace, story","stream, story, explore",classic,"mobile, desktop",OFFSITE_CONVERSIONS,"[{""event_type"":""CLICK_THROUGH"",""window_days"":7},{""event_type"":""VIEW_THROUGH"",""window_days"":1}]",IMPRESSIONS,Highest volume or value,a:23848236419770177,PAUSED,https://www.facebook.com/?feed_demo_ad=23848236419770177&h=AQD6b6g1M-fqCbgCjzE,Product Ads - Add-To-Cart (Dynamic) carouselProducts,{{product.name}},"Check out 3D paintings on glass - a world of beauty, depth and wonder.
â¤
From our family studio to your home.
Shop Now>>",tp:183235503589705,No,Link Page Post Ad,utm_source=adscale_facebook&utm_campaign=adscale_{{campaign.id}}&utm_medium=Ads&utm_campaign_name=adscale_{{campaign.name}},x:922366607856109,SHOP_NOW,[],No,https://www.facebook.com/124319427612935/posts/pfbid0H5sS1UR62tbCgJmCHKgC9eVD9C6Q82CoUsbyzzdrYySKtyHx1tSL5bm8Qoe6q11Rl/,carousel_slideshows,Yes,No
cg:23848368999820177,"July 4, 2021 DYNAMIC_TARGETING VALUE_PRODUCT_CATALOG_SALES",PAUSED,Catalog Sales,AUCTION,06/30/2021 2:59:37 am,No,NONE,No,NONE,c:23848369003470177,PAUSED,Add-To-Cart (Dynamic) - All - 798141651067534,06/30/2021 2:59:37 am,1.1,UNDEFINED,No,No,No,o:124319427612935,,PURCHASE,https://www.jeanpierreweill.com/,p:798141651067534,"US, GB",25,65,,,,"facebook, instagram, audience_network","feed, right_hand_column, marketplace, story","stream, story, explore",classic,"mobile, desktop",OFFSITE_CONVERSIONS,"[{""event_type"":""CLICK_THROUGH"",""window_days"":7},{""event_type"":""VIEW_THROUGH"",""window_days"":1}]",IMPRESSIONS,Highest volume or value,a:23848369005810177,PAUSED,https://www.facebook.com/?feed_demo_ad=23848369005810177&h=AQD5Oi3paOTY_1pKo3Y,Product Ads - Add-To-Cart (Dynamic) carouselProducts,{{product.name}},"Ready for July 4th? ðð Our family studio was born out of the American dream and we are celebrating with 25% OFF!

Get your first 3D painting on glass today. Gift box included and shipping is FREE",tp:183235503589705,No,Link Page Post Ad,utm_source=adscale_facebook&utm_campaign=adscale_{{campaign.id}}&utm_medium=Ads&utm_campaign_name=adscale_{{campaign.name}},x:922366607856109,SHOP_NOW,[],No,https://www.facebook.com/124319427612935/posts/pfbid02oM6QyXcjMhSCq8Eau6GbTcVxL5ps4CvisRoQJW1VPMZ24bBa8QoZvYxVu4gXzJbUl/,carousel_slideshows,Yes,No
cg:23847017754090177,Google INTERESTS VALUE_CONVERSIONS,PAUSED,Conversions,AUCTION,01/28/2021 4:18:33 am,No,NONE,No,NONE,c:23847017756130177,PAUSED,Interests - All - Anniversary within 31-60 Days,01/28/2021 4:18:46 am,1.1,UNDEFINED,No,No,No,o:124319427612935,tp:183235503589705,CONTENT_VIEW,https://www.jeanpierreweill.com/collections/giftcollection,p:758140878134498,,25,65,,,"custom_audience: Off, lookalike: Off","facebook, instagram, audience_network","feed, right_hand_column, marketplace, story","stream, story, explore","classic, rewarded_video","mobile, desktop",OFFSITE_CONVERSIONS,"[{""event_type"":""CLICK_THROUGH"",""window_days"":7},{""event_type"":""VIEW_THROUGH"",""window_days"":1}]",IMPRESSIONS,Highest volume or value,a:23847017756490177,PAUSED,https://www.facebook.com/?feed_demo_ad=23847017756490177&h=AQAVx_B36Esi3BdpCEc,Product Ads - Interests Gift Collection carouselProducts,{{product.name}},"The perfect gift to inspire taking adventures together! 
â¤
Every painting of ours tells a story! Our art isnt just beautiful, it's also personal and meaningful â¤

Shop Now>>",tp:183235503589705,No,Link Page Post Ad,utm_source=adscale_facebook&utm_campaign=adscale_{{campaign.id}}&utm_medium=Ads&utm_campaign_name=adscale_{{campaign.name}},x:922366607856109,SHOP_NOW,[],No,https://www.facebook.com/124319427612935/posts/pfbid037Y4gJXzjFCDUyAkm8oHmXJW76AhF4BdEku4qkA4xAjN6SU5F7bjnaxLiMGJv1KD8l/,carousel_slideshows,Yes,No
cg:23847017754090177,Google INTERESTS VALUE_CONVERSIONS,PAUSED,Conversions,AUCTION,01/28/2021 4:18:33 am,No,NONE,No,NONE,c:23847017759730177,PAUSED,Interests - All,01/28/2021 4:19:11 am,1.1,UNDEFINED,No,No,No,o:124319427612935,tp:183235503589705,CONTENT_VIEW,https://www.jeanpierreweill.com/collections/giftcollection,p:758140878134498,,25,65,,,"custom_audience: Off, lookalike: Off","facebook, instagram, audience_network","feed, right_hand_column, marketplace, story","stream, story, explore","classic, rewarded_video","mobile, desktop",OFFSITE_CONVERSIONS,"[{""event_type"":""CLICK_THROUGH"",""window_days"":7},{""event_type"":""VIEW_THROUGH"",""window_days"":1}]",IMPRESSIONS,Highest volume or value,a:23847017760440177,PAUSED,https://www.facebook.com/?feed_demo_ad=23847017760440177&h=AQCdBhCShpt_vLJcCHE,Product Ads - Interests Gift Collection carouselProducts,{{product.name}},"The perfect gift to inspire taking adventures together! 
â¤
Every painting of ours tells a story! Our art isnt just beautiful, it's also personal and meaningful â¤

Shop Now>>",tp:183235503589705,No,Link Page Post Ad,utm_source=adscale_facebook&utm_campaign=adscale_{{campaign.id}}&utm_medium=Ads&utm_campaign_name=adscale_{{campaign.name}},x:922366607856109,SHOP_NOW,[],No,https://www.facebook.com/124319427612935/posts/pfbid033ZQrPGMcgywLVTPRedG5MwkEtNefT9pyFMRCAduvQjTymzNKzbozx26JWLWKucYZl/,carousel_slideshows,Yes,No
cg:23847017754090177,Google INTERESTS VALUE_CONVERSIONS,PAUSED,Conversions,AUCTION,01/28/2021 4:18:33 am,No,NONE,No,NONE,c:23847017757510177,PAUSED,Interests - All - Glass art,01/28/2021 4:18:59 am,3.0,UNDEFINED,No,No,No,o:124319427612935,tp:183235503589705,CONTENT_VIEW,https://www.jeanpierreweill.com/collections/giftcollection,p:758140878134498,,25,65,,,"custom_audience: Off, lookalike: Off","facebook, instagram, audience_network","feed, right_hand_column, marketplace, story","stream, story, explore","classic, rewarded_video","mobile, desktop",OFFSITE_CONVERSIONS,"[{""event_type"":""CLICK_THROUGH"",""window_days"":7},{""event_type"":""VIEW_THROUGH"",""window_days"":1}]",IMPRESSIONS,Highest volume or value,a:23847017758440177,PAUSED,https://www.facebook.com/?feed_demo_ad=23847017758440177&h=AQALIvNRQdivviZ6g3o,Product Ads - Interests Gift Collection carouselProducts,{{product.name}},"The perfect gift to inspire taking adventures together! 
â¤
Every painting of ours tells a story! Our art isnt just beautiful, it's also personal and meaningful â¤

Shop Now>>",tp:183235503589705,No,Link Page Post Ad,utm_source=adscale_facebook&utm_campaign=adscale_{{campaign.id}}&utm_medium=Ads&utm_campaign_name=adscale_{{campaign.name}},x:922366607856109,SHOP_NOW,[],No,https://www.facebook.com/124319427612935/posts/pfbid02KgMuUmBTjRphDmuuEbDCJ1HxTTkMTigYjpvUYhPLZosWBSUEUV2niEXbcGcjdHzUl/,carousel_slideshows,Yes,No
