Campaign ID,Campaign Name,Campaign Status,Campaign Objective,Buying Type,Campaign Daily Budget,Campaign Bid Strategy,Campaign Start Time,Product Catalog ID,New Objective,Buy With Prime Type,Is Budget Scheduling Enabled For Campaign,Buy With Integration Partner,Ad Set ID,Ad Set Run Status,Ad Set Name,Ad Set Time Start,Ad Set Daily Budget,Destination Type,Use Dynamic Creative,Use Accelerated Delivery,Is Budget Scheduling Enabled For Ad Set,Link Object ID,Optimized Conversion Tracking Pixels,Optimized Event,Link,Product Set ID,Countries,Gender,Age Min,Age Max,Locales,Custom Audiences,Excluded Custom Audiences,Flexible Inclusions,Advantage Audience,Targeting Optimization,Targeting Relaxation,Excluded Product Audience Specs,Publisher Platforms,Facebook Positions,Instagram Positions,Audience Network Positions,Device Platforms,Optimization Goal,Attribution Spec,Billing Event,Bid Amount,Ad Set Bid Strategy,Ad ID,Ad Status,Preview Link,Instagram Preview Link,Ad Name,Title,Title Placement,Body,Body Placement,Conversion Tracking Pixels,Optimized Ad Creative,Image Hash,Video Thumbnail URL,Creative Type,URL Tags,Event ID,Video ID,Video File Name,Video Customization,Video Placement,Additional Video 1 ID,Additional Video 1 Customization,Additional Video 1 Placement,Instagram Account ID,Mobile App Deep Link,Call to Action,Additional Custom Tracking Specs,Video Retargeting,Permalink,Format Option,Add End Card,Use Page as Actor,Dynamic Creative Call to Action,Asset Feed Optimization Type
cg:23847017754090177,Google INTERESTS VALUE_CONVERSIONS,PAUSED,Conversions,AUCTION,,,01/28/2021 4:18:33 am,,No,NONE,No,NONE,c:23847017754340177,PAUSED,Interests - All - Anniversary within 30 days,01/28/2021 4:18:33 am,1.1,UNDEFINED,No,No,No,o:124319427612935,tp:183235503589705,CONTENT_VIEW,https://www.jeanpierreweill.com/collections/minicollection,p:741551589898938,,,25,65,,,,"[{""life_events"":[{""id"":""6017476616183"",""name"":""Anniversary within 30 days""}]},{""behaviors"":[{""id"":""6071631541183"",""name"":""Engaged Shoppers""}]}]",,,"custom_audience: Off, lookalike: Off",,"facebook, instagram, audience_network","feed, right_hand_column, marketplace, story","stream, story, explore","classic, rewarded_video","mobile, desktop",OFFSITE_CONVERSIONS,"[{""event_type"":""CLICK_THROUGH"",""window_days"":7},{""event_type"":""VIEW_THROUGH"",""window_days"":1}]",IMPRESSIONS,,Highest volume or value,a:23847017755830177,PAUSED,https://www.facebook.com/?feed_demo_ad=23847017755830177&h=AQBUlrQB9hKu20scwuU,,Product Ads - Interests Mini Collection carouselProducts,{{product.name}},,"The perfect gift to inspire taking adventures together! 
❤
Every painting of ours tells a story! Our art isnt just beautiful, it's also personal and meaningful ❤

Shop Now>>",,tp:183235503589705,No,,,Link Page Post Ad,utm_source=adscale_facebook&utm_campaign=adscale_{{campaign.id}}&utm_medium=Ads&utm_campaign_name=adscale_{{campaign.name}},,,,,,,,,x:922366607856109,,SHOP_NOW,[],No,https://www.facebook.com/124319427612935/posts/pfbid02ac4zyJxvvGYPoioELFoWbynfEMwNZQ63XqtRVUCSMmkGApgotkuzs7D7HoFjKVvQl/,carousel_slideshows,Yes,No,,
cg:23847104498950177,Facebook INTERESTS VALUE_CONVERSIONS,PAUSED,Conversions,AUCTION,,,02/08/2021 01:42:37,,No,NONE,No,NONE,c:23847104499630177,PAUSED,Segmented Interests - All - Anniversary within 30 days,02/08/2021,1.11,UNDEFINED,No,No,No,o:124319427612935,tp:183235503589705,CONTENT_VIEW,https://www.jeanpierreweill.com/collections/minicollection,p:741551589898938,US,,35,65,,,,"[{""life_events"":[{""id"":""6017476616183"",""name"":""Anniversary within 30 days""}]}]",,,"custom_audience: Off, lookalike: Off",,"facebook, instagram, audience_network","feed, right_hand_column, marketplace, story","stream, story, explore","classic, rewarded_video","mobile, desktop",OFFSITE_CONVERSIONS,"[{""event_type"":""CLICK_THROUGH"",""window_days"":7},{""event_type"":""VIEW_THROUGH"",""window_days"":1}]",IMPRESSIONS,,Highest volume or value,a:23847104499980177,PAUSED,https://www.facebook.com/?feed_demo_ad=23847104499980177&h=AQDPTAHtAupDxAsacL0,,Product Ads - Interests Mini Collection carouselProducts,{{product.name}},,"The perfect gift to inspire taking adventures together! 
❤
Every painting of ours tells a story! Our art isnt just beautiful, it's also personal and meaningful ❤

Shop Now>>",,tp:183235503589705,No,,,Link Page Post Ad,utm_source=adscale_facebook&utm_campaign=adscale_{{campaign.id}}&utm_medium=Ads&utm_campaign_name=adscale_{{campaign.name}},,,,,,,,,x:922366607856109,,SHOP_NOW,[],No,https://www.facebook.com/124319427612935/posts/pfbid0RFBo5qSKb1o22gQ8RkSwvu2mkXSCj6otmwAUpqtWYxb8cDh3ccjjDvM3VULMpjbXl/,carousel_slideshows,Yes,No,,
cg:23847104498950177,Facebook INTERESTS VALUE_CONVERSIONS,PAUSED,Conversions,AUCTION,,,02/08/2021 01:42:37,,No,NONE,No,NONE,c:23847104500100177,PAUSED,Segmented Interests - All - Anniversary (within 61-90 days),02/08/2021,1.11,UNDEFINED,No,No,No,o:124319427612935,tp:183235503589705,CONTENT_VIEW,https://www.jeanpierreweill.com/collections/minicollection,p:741551589898938,US,,35,65,,,,"[{""behaviors"":[{""id"":""6018413514983"",""name"":""Anniversary (within 61-90 days)""}]}]",,,"custom_audience: Off, lookalike: Off",,"facebook, instagram, audience_network","feed, right_hand_column, marketplace, story","stream, story, explore","classic, rewarded_video","mobile, desktop",OFFSITE_CONVERSIONS,"[{""event_type"":""CLICK_THROUGH"",""window_days"":7},{""event_type"":""VIEW_THROUGH"",""window_days"":1}]",IMPRESSIONS,,Highest volume or value,a:23847104501070177,PAUSED,https://www.facebook.com/?feed_demo_ad=23847104501070177&h=AQCZecLd0ess1okQcjo,,Product Ads - Interests Mini Collection carouselProducts,{{product.name}},,"The perfect gift to inspire taking adventures together! 
❤
Every painting of ours tells a story! Our art isnt just beautiful, it's also personal and meaningful ❤

Shop Now>>",,tp:183235503589705,No,,,Link Page Post Ad,utm_source=adscale_facebook&utm_campaign=adscale_{{campaign.id}}&utm_medium=Ads&utm_campaign_name=adscale_{{campaign.name}},,,,,,,,,x:922366607856109,,SHOP_NOW,[],No,https://www.facebook.com/124319427612935/posts/pfbid02iyBRxKriu2bNmvPk7oh3YMW2iFP9nQSGfjcrjBz52hBpZmDzK2E9ZUfMddUobTjxl/,carousel_slideshows,Yes,No,,
cg:23847104498950177,Facebook INTERESTS VALUE_CONVERSIONS,PAUSED,Conversions,AUCTION,,,02/08/2021 01:42:37,,No,NONE,No,NONE,c:23847104499020177,PAUSED,Segmented Interests - All - Anniversary within 31-60 Days,02/08/2021,1.11,UNDEFINED,No,No,No,o:124319427612935,tp:183235503589705,CONTENT_VIEW,https://www.jeanpierreweill.com/collections/minicollection,p:741551589898938,US,,35,65,,,,"[{""life_events"":[{""id"":""6018399723983"",""name"":""Anniversary within 31-60 Days""}]}]",,,"custom_audience: Off, lookalike: Off",,"facebook, instagram, audience_network","feed, right_hand_column, marketplace, story","stream, story, explore","classic, rewarded_video","mobile, desktop",OFFSITE_CONVERSIONS,"[{""event_type"":""CLICK_THROUGH"",""window_days"":7},{""event_type"":""VIEW_THROUGH"",""window_days"":1}]",IMPRESSIONS,,Highest volume or value,a:23847104499500177,PAUSED,https://www.facebook.com/?feed_demo_ad=23847104499500177&h=AQCtmfSoZfE9b89f-_0,,Product Ads - Interests Mini Collection carouselProducts,{{product.name}},,"The perfect gift to inspire taking adventures together! 
❤
Every painting of ours tells a story! Our art isnt just beautiful, it's also personal and meaningful ❤

Shop Now>>",,tp:183235503589705,No,,,Link Page Post Ad,utm_source=adscale_facebook&utm_campaign=adscale_{{campaign.id}}&utm_medium=Ads&utm_campaign_name=adscale_{{campaign.name}},,,,,,,,,x:922366607856109,,SHOP_NOW,[],No,https://www.facebook.com/124319427612935/posts/pfbid02CFkBeQd1LCkE4qjQabSTkp81bNskS1SuSG6oH5dAM6bzvpHtDq2VbWBcBFeQ2jB5l/,carousel_slideshows,Yes,No,,
cg:23847104498950177,Facebook INTERESTS VALUE_CONVERSIONS,PAUSED,Conversions,AUCTION,,,02/08/2021 01:42:37,,No,NONE,No,NONE,c:23847104501280177,PAUSED,Interests - All,02/08/2021,1.1,UNDEFINED,No,No,No,o:124319427612935,tp:183235503589705,CONTENT_VIEW,https://www.jeanpierreweill.com/collections/minicollection,p:741551589898938,,,35,65,,,,"[{""behaviors"":[{""id"":""6018413514983"",""name"":""Anniversary (within 61-90 days)""}],""life_events"":[{""id"":""6017476616183"",""name"":""Anniversary within 30 days""},{""id"":""6018399723983"",""name"":""Anniversary within 31-60 Days""}]}]",,,"custom_audience: Off, lookalike: Off",,"facebook, instagram, audience_network","feed, right_hand_column, marketplace, story","stream, story, explore","classic, rewarded_video","mobile, desktop",OFFSITE_CONVERSIONS,"[{""event_type"":""CLICK_THROUGH"",""window_days"":7},{""event_type"":""VIEW_THROUGH"",""window_days"":1}]",IMPRESSIONS,,Highest volume or value,a:23847104501970177,PAUSED,https://www.facebook.com/?feed_demo_ad=23847104501970177&h=AQDMPaC58R43mdJOcOo,,Product Ads - Interests Mini Collection carouselProducts,{{product.name}},,"The perfect gift to inspire taking adventures together! 
❤
Every painting of ours tells a story! Our art isnt just beautiful, it's also personal and meaningful ❤

Shop Now>>",,tp:183235503589705,No,,,Link Page Post Ad,utm_source=adscale_facebook&utm_campaign=adscale_{{campaign.id}}&utm_medium=Ads&utm_campaign_name=adscale_{{campaign.name}},,,,,,,,,x:922366607856109,,SHOP_NOW,[],No,https://www.facebook.com/124319427612935/posts/pfbid025paJ38LCw9kRFpDjTP4wrw7H1wWqcvfhfpsqmpbtieMQ94tuohnt2NU1QPi7xqRnl/,carousel_slideshows,Yes,No,,
cg:23847017751780177,Google DYNAMIC_TARGETING VALUE_PRODUCT_CATALOG_SALES,PAUSED,Catalog Sales,AUCTION,,,01/28/2021 4:18:11 am,p:3790157587740219,No,NONE,No,NONE,c:23847017752450177,PAUSED,Product Views (Dynamic) - All - 1133378533802156,01/28/2021 4:18:18 am,1.1,UNDEFINED,No,No,No,o:124319427612935,,CONTENT_VIEW,https://www.jeanpierreweill.com/,p:1133378533802156,,,25,65,,,,,,,,,"facebook, instagram, audience_network","feed, right_hand_column, marketplace, story","stream, story, explore",classic,"mobile, desktop",OFFSITE_CONVERSIONS,"[{""event_type"":""CLICK_THROUGH"",""window_days"":7},{""event_type"":""VIEW_THROUGH"",""window_days"":1}]",IMPRESSIONS,,Highest volume or value,a:23847017753020177,PAUSED,https://www.facebook.com/?feed_demo_ad=23847017753020177&h=AQACYcYdaIz0hqu11Z0,,Product Ads - Product Views (Dynamic)  carouselProducts,{{product.name}},,"The perfect gift to inspire taking adventures together! 
❤
Every painting of ours tells a story! Our art isnt just beautiful, it's also personal and meaningful ❤

Shop Now>>",,tp:183235503589705,No,,,Link Page Post Ad,utm_source=adscale_facebook&utm_campaign=adscale_{{campaign.id}}&utm_medium=Ads&utm_campaign_name=adscale_{{campaign.name}},,,,,,,,,x:922366607856109,,SHOP_NOW,[],No,https://www.facebook.com/124319427612935/posts/pfbid0Th3vnLUfNuJHdbcaZRo7VcCy6SYFDWK1qrRW1d8PKXn6xKRMGKKfr6hwuEKYzjQHl/,carousel_slideshows,Yes,No,,
cg:23847104503240177,Facebook DYNAMIC_TARGETING VALUE_PRODUCT_CATALOG_SALES,PAUSED,Catalog Sales,AUCTION,,,02/08/2021 01:43:38,p:3790157587740219,No,NONE,No,NONE,c:23847104504300177,PAUSED,Product Views (Dynamic) - All - 131497745425944,02/08/2021,2,UNDEFINED,No,No,No,o:124319427612935,,CONTENT_VIEW,https://www.jeanpierreweill.com/,p:131497745425944,US,,35,65,,,,,,,,,"facebook, instagram, audience_network","feed, right_hand_column, marketplace, story","stream, story, explore",classic,"mobile, desktop",OFFSITE_CONVERSIONS,"[{""event_type"":""CLICK_THROUGH"",""window_days"":7},{""event_type"":""VIEW_THROUGH"",""window_days"":1}]",IMPRESSIONS,,Highest volume or value,a:23847104504680177,PAUSED,https://www.facebook.com/?feed_demo_ad=23847104504680177&h=AQAaCPmeVWdJZldYjOI,,Product Ads - Product Views (Dynamic)  carouselProducts,{{product.name}},,Just for you! Get the items you 😍💘 love at 10% off! Use discount code JPW10 at checkout.,,tp:183235503589705,No,,,Link Page Post Ad,utm_source=adscale_facebook&utm_campaign=adscale_{{campaign.id}}&utm_medium=Ads&utm_campaign_name=adscale_{{campaign.name}},,,,,,,,,x:922366607856109,,SHOP_NOW,[],No,https://www.facebook.com/124319427612935/posts/pfbid0GUGWee1fDvZT3vBqc2vwJ4VNf2Jzna4iYbpYyfi2xojPYV1HQnrAj2zPjcSkoFt5l/,carousel_slideshows,Yes,No,,
cg:23848236417570177,Facebook Women DYNAMIC_TARGETING VALUE_PRODUCT_CATALOG_SALES,PAUSED,Catalog Sales,AUCTION,,,06/09/2021 15:52:24,p:3790157587740219,No,NONE,No,NONE,c:23848236422150177,PAUSED,Product Views (Dynamic) - Women - 505738774008863,06/09/2021,1.1,UNDEFINED,No,No,No,o:124319427612935,,PURCHASE,https://www.jeanpierreweill.com/,p:505738774008863,"US, GB",Women,35,65,"English (UK), English (US)",,,,,,,,"facebook, instagram, audience_network","feed, right_hand_column, marketplace, story","stream, story, explore",classic,"mobile, desktop",OFFSITE_CONVERSIONS,"[{""event_type"":""CLICK_THROUGH"",""window_days"":7},{""event_type"":""VIEW_THROUGH"",""window_days"":1}]",IMPRESSIONS,,Highest volume or value,a:23848236423380177,PAUSED,https://www.facebook.com/?feed_demo_ad=23848236423380177&h=AQDU_O4ZFk2OYG3zcGI,,Product Ads - Product Views (Dynamic) carouselProducts,{{product.name}},,"Just for you! Get the items you 😍💘 love at 10% off! Use discount code JPW10 at checkout.

Shop now >>>",,tp:183235503589705,No,,,Link Page Post Ad,utm_source=adscale_facebook&utm_campaign=adscale_{{campaign.id}}&utm_medium=Ads&utm_campaign_name=adscale_{{campaign.name}},,,,,,,,,x:922366607856109,,SHOP_NOW,[],No,https://www.facebook.com/124319427612935/posts/pfbid0KWKCJ71Fv6FuK9C8aeUd9oWgA2Se36yxEKnX1VSixKqEnXcdBVAd8WWFZSvC69ijl/,carousel_slideshows,Yes,No,,
cg:23848368999820177,"July 4, 2021 DYNAMIC_TARGETING VALUE_PRODUCT_CATALOG_SALES",PAUSED,Catalog Sales,AUCTION,,,06/30/2021 2:59:37 am,p:3790157587740219,No,NONE,No,NONE,c:23848369010890177,PAUSED,Product Views (Dynamic) - All - 2554137738228527,06/30/2021 3:00:39 am,1.1,UNDEFINED,No,No,No,o:124319427612935,,PURCHASE,https://www.jeanpierreweill.com/,p:2554137738228527,"US, GB",,25,65,,,,,,,,,"facebook, instagram, audience_network","feed, right_hand_column, marketplace, story","stream, story, explore",classic,"mobile, desktop",OFFSITE_CONVERSIONS,"[{""event_type"":""CLICK_THROUGH"",""window_days"":7},{""event_type"":""VIEW_THROUGH"",""window_days"":1}]",IMPRESSIONS,,Highest volume or value,a:23848369015320177,PAUSED,https://www.facebook.com/?feed_demo_ad=23848369015320177&h=AQDruYvz-agaNQChgXw,,Product Ads - Product Views (Dynamic) carouselProducts,{{product.name}},,"Ready for July 4th? 🎇🎆 Our family studio was born out of the American dream and we are celebrating with 25% OFF!

Get your first 3D painting on glass today. Gift box included and shipping is FREE",,tp:183235503589705,No,,,Link Page Post Ad,utm_source=adscale_facebook&utm_campaign=adscale_{{campaign.id}}&utm_medium=Ads&utm_campaign_name=adscale_{{campaign.name}},,,,,,,,,x:922366607856109,,SHOP_NOW,[],No,https://www.facebook.com/124319427612935/posts/pfbid0p8kATTzgr75tbc7Qvz24LTyhSCicuGc7gPmnDWnRg8KDQbAQm5NHXALbavSdhspil/,carousel_slideshows,Yes,No,,
cg:23849126977870177,BP - TOF - CBO - Past Winners - CBO - 5.10,PAUSED,Conversions,AUCTION,15,Highest volume or value,10/05/2021 04:12:23,,No,NONE,No,NONE,c:23849126978120177,PAUSED,Prospective Audience - Women - 222004113098515 - Copy,10/05/2021,,UNDEFINED,No,No,No,o:124319427612935,tp:183235503589705,PURCHASE,https://www.jeanpierreweill.com/,p:222004113098515,"US, GB",Women,45,65,"English (UK), English (US)",,,,,expansion_all,,,"facebook, instagram, audience_network","feed, right_hand_column, marketplace, story","stream, story, explore","classic, rewarded_video","mobile, desktop",OFFSITE_CONVERSIONS,"[{""event_type"":""CLICK_THROUGH"",""window_days"":7},{""event_type"":""VIEW_THROUGH"",""window_days"":1}]",IMPRESSIONS,,,a:23849126978140177,ACTIVE,https://www.facebook.com/?feed_demo_ad=23849126978140177&h=AQBtIJjkYXSLrZ5OoEA,,Product Ads - Prospective Audience  carouselProducts,{{product.name}},,"Check out 3D paintings on glass - a world of beauty, depth and wonder.
❤
From our family studio to your home.
Shop Now>>",,tp:183235503589705,No,,,Link Page Post Ad,utm_source=adscale_facebook&utm_campaign=adscale_{{campaign.id}}&utm_medium=Ads&utm_campaign_name=adscale_{{campaign.name}},,,,,,,,,x:922366607856109,,SHOP_NOW,[],No,https://www.facebook.com/124319427612935/posts/pfbid034u4TZMyNm7ttSdvUCZKMcdrTr31q7D756G7j5fnofXHiC4shhGSX1zTcEsfX1vuQl/,carousel_slideshows,Yes,No,,
cg:23848236417570177,Facebook Women DYNAMIC_TARGETING VALUE_PRODUCT_CATALOG_SALES,PAUSED,Catalog Sales,AUCTION,,,06/09/2021 15:52:24,p:3790157587740219,No,NONE,No,NONE,c:23848236420530177,PAUSED,Prospective Audience - Women - 222004113098515,06/09/2021,19,UNDEFINED,No,No,No,o:124319427612935,,PURCHASE,https://www.jeanpierreweill.com/,p:222004113098515,"US, GB",Women,45,65,"English (UK), English (US)",,,,,,,"[{""inclusions"":[{""retention_seconds"":""7776000"",""rule"":""{\""event\"":{\""eq\"":\""Purchase\""}}""}],""product_set_id"":""222004113098515""}]","facebook, instagram, audience_network","feed, right_hand_column, marketplace, story","stream, story, explore",classic,"mobile, desktop",OFFSITE_CONVERSIONS,"[{""event_type"":""CLICK_THROUGH"",""window_days"":7},{""event_type"":""VIEW_THROUGH"",""window_days"":1}]",IMPRESSIONS,,Highest volume or value,a:23848456667830177,PAUSED,https://www.facebook.com/?feed_demo_ad=23848456667830177&h=AQDfbAmykX3wRaJ0dq0,,Product Ads - Prospective Audience  carouselProducts,{{product.name}},,"Check out 3D paintings on glass - a world of beauty, depth and wonder.
❤
From our family studio to your home.
Shop Now>>",,tp:183235503589705,No,,,Link Page Post Ad,utm_source=adscale_facebook&utm_campaign=adscale_{{campaign.id}}&utm_medium=Ads&utm_campaign_name=adscale_{{campaign.name}},,,,,,,,,x:922366607856109,,SHOP_NOW,[],No,https://www.facebook.com/124319427612935/posts/pfbid034u4TZMyNm7ttSdvUCZKMcdrTr31q7D756G7j5fnofXHiC4shhGSX1zTcEsfX1vuQl/,carousel_slideshows,Yes,No,,
cg:23847017751780177,Google DYNAMIC_TARGETING VALUE_PRODUCT_CATALOG_SALES,PAUSED,Catalog Sales,AUCTION,,,01/28/2021 4:18:11 am,p:3790157587740219,No,NONE,No,NONE,c:23847017753260177,PAUSED,Prospective Audience - All - 1156659118084699,01/28/2021 4:18:26 am,1.1,UNDEFINED,No,No,No,o:124319427612935,,CONTENT_VIEW,https://www.jeanpierreweill.com/,p:1156659118084699,,,25,65,,,,,,,,"[{""inclusions"":[{""retention_seconds"":""7776000"",""rule"":""{\""event\"":{\""eq\"":\""Purchase\""}}""}],""product_set_id"":""1156659118084699""}]","facebook, instagram, audience_network","feed, right_hand_column, marketplace, story","stream, story, explore",classic,"mobile, desktop",OFFSITE_CONVERSIONS,"[{""event_type"":""CLICK_THROUGH"",""window_days"":7},{""event_type"":""VIEW_THROUGH"",""window_days"":1}]",IMPRESSIONS,,Highest volume or value,a:23847017753700177,PAUSED,https://www.facebook.com/?feed_demo_ad=23847017753700177&h=AQDFT9Iwz4cNuOfR7Z8,,Product Ads - Prospective Audience  carouselProducts,{{product.name}},,"The perfect gift to inspire taking adventures together! 
❤
Every painting of ours tells a story! Our art isnt just beautiful, it's also personal and meaningful ❤

Shop Now>>",,tp:183235503589705,No,,,Link Page Post Ad,utm_source=adscale_facebook&utm_campaign=adscale_{{campaign.id}}&utm_medium=Ads&utm_campaign_name=adscale_{{campaign.name}},,,,,,,,,x:922366607856109,,SHOP_NOW,[],No,https://www.facebook.com/124319427612935/posts/pfbid0tPzm8JiSg8yuHuhMyS922LwBc4CAENRj97aPACsmabfKynA76XiLbVJTi2zg9NaQl/,carousel_slideshows,Yes,No,,
cg:23847104503240177,Facebook DYNAMIC_TARGETING VALUE_PRODUCT_CATALOG_SALES,PAUSED,Catalog Sales,AUCTION,,,02/08/2021 01:43:38,p:3790157587740219,No,NONE,No,NONE,c:23847104504940177,PAUSED,Prospective Audience - All - 462514315108083,02/08/2021,2,UNDEFINED,No,No,No,o:124319427612935,,CONTENT_VIEW,https://www.jeanpierreweill.com/,p:462514315108083,US,,35,65,,,,,,,,"[{""inclusions"":[{""retention_seconds"":""7776000"",""rule"":""{\""event\"":{\""eq\"":\""Purchase\""}}""}],""product_set_id"":""462514315108083""}]","facebook, instagram, audience_network","feed, right_hand_column, marketplace, story","stream, story, explore",classic,"mobile, desktop",OFFSITE_CONVERSIONS,"[{""event_type"":""CLICK_THROUGH"",""window_days"":7},{""event_type"":""VIEW_THROUGH"",""window_days"":1}]",IMPRESSIONS,,Highest volume or value,a:23847104505350177,PAUSED,https://www.facebook.com/?feed_demo_ad=23847104505350177&h=AQBqsZfQL5B_l-zJs8s,,Product Ads - Prospective Audience  carouselProducts,{{product.name}},,"The perfect gift to inspire taking adventures together! 
❤
Every painting of ours tells a story! Our art isnt just beautiful, it's also personal and meaningful ❤

Shop Now>>",,tp:183235503589705,No,,,Link Page Post Ad,utm_source=adscale_facebook&utm_campaign=adscale_{{campaign.id}}&utm_medium=Ads&utm_campaign_name=adscale_{{campaign.name}},,,,,,,,,x:922366607856109,,SHOP_NOW,[],No,https://www.facebook.com/124319427612935/posts/pfbid0nAHwH52sv3zp1oFjxMpcdxw288a65ayJP56VBcFvUTacy1JAcqbspp2BaUoArgWXl/,carousel_slideshows,Yes,No,,
cg:23849126977870177,BP - TOF - CBO - Past Winners - CBO - 5.10,PAUSED,Conversions,AUCTION,15,Highest volume or value,10/05/2021 04:12:23,,No,NONE,No,NONE,c:23849126978120177,PAUSED,Prospective Audience - Women - 222004113098515 - Copy,10/05/2021,,UNDEFINED,No,No,No,o:124319427612935,tp:183235503589705,PURCHASE,https://www.jeanpierreweill.com/,p:222004113098515,"US, GB",Women,45,65,"English (UK), English (US)",,,,,expansion_all,,,"facebook, instagram, audience_network","feed, right_hand_column, marketplace, story","stream, story, explore","classic, rewarded_video","mobile, desktop",OFFSITE_CONVERSIONS,"[{""event_type"":""CLICK_THROUGH"",""window_days"":7},{""event_type"":""VIEW_THROUGH"",""window_days"":1}]",IMPRESSIONS,,,a:23849126978200177,PAUSED,https://www.facebook.com/?feed_demo_ad=23849126978200177&h=AQC4z_3h0mSntj4wq6U,,Product Ads - Prospective Audience carouselProducts,{{product.name}},,"Check out 3D paintings on glass - a world of beauty, depth and wonder.
❤
From our family studio to your home.
Shop Now>>",,tp:183235503589705,No,,,Link Page Post Ad,utm_source=adscale_facebook&utm_campaign=adscale_{{campaign.id}}&utm_medium=Ads&utm_campaign_name=adscale_{{campaign.name}},,,,,,,,,x:922366607856109,,SHOP_NOW,[],No,https://www.facebook.com/124319427612935/posts/pfbid0Zsv4gJY5zx6Jrwv6uokXqVgAnZrTE56nc31wuPRviVnipqN4Ebd7GSHBuGytZoRQl/,carousel_slideshows,Yes,No,,
cg:23849126977870177,BP - TOF - CBO - Past Winners - CBO - 5.10,PAUSED,Conversions,AUCTION,15,Highest volume or value,10/05/2021 04:12:23,,No,NONE,No,NONE,c:23849126978130177,ACTIVE,Prospective Audience - All - 333630574910555 - Copy,10/05/2021,,UNDEFINED,No,No,No,o:124319427612935,tp:183235503589705,PURCHASE,https://www.jeanpierreweill.com/,p:333630574910555,"US, GB",,25,65,,,,,,expansion_all,,,"facebook, instagram, audience_network","feed, right_hand_column, marketplace, story","stream, story, explore","classic, rewarded_video","mobile, desktop",OFFSITE_CONVERSIONS,"[{""event_type"":""CLICK_THROUGH"",""window_days"":7},{""event_type"":""VIEW_THROUGH"",""window_days"":1}]",IMPRESSIONS,,,a:23849126978150177,PAUSED,https://www.facebook.com/?feed_demo_ad=23849126978150177&h=AQC5m0_tl-eq-TFHBpI,,Product Ads - Prospective Audience carouselProducts,{{product.name}},,"Ready for July 4th? 🎇🎆 Our family studio was born out of the American dream and we are celebrating with 25% OFF!

Get your first 3D painting on glass today. Gift box included and shipping is FREE",,tp:183235503589705,No,,,Link Page Post Ad,utm_source=adscale_facebook&utm_campaign=adscale_{{campaign.id}}&utm_medium=Ads&utm_campaign_name=adscale_{{campaign.name}},,,,,,,,,x:922366607856109,,SHOP_NOW,[],No,https://www.facebook.com/124319427612935/posts/pfbid02pFBpaCdEBr9rZz9dVFCp3yPUMaBUGLudSYywUtoRTRxvLJYkBh2inbFc89hANokUl/,carousel_slideshows,Yes,No,,
cg:23848236417570177,Facebook Women DYNAMIC_TARGETING VALUE_PRODUCT_CATALOG_SALES,PAUSED,Catalog Sales,AUCTION,,,06/09/2021 15:52:24,p:3790157587740219,No,NONE,No,NONE,c:23848236420530177,PAUSED,Prospective Audience - Women - 222004113098515,06/09/2021,19,UNDEFINED,No,No,No,o:124319427612935,,PURCHASE,https://www.jeanpierreweill.com/,p:222004113098515,"US, GB",Women,45,65,"English (UK), English (US)",,,,,,,"[{""inclusions"":[{""retention_seconds"":""7776000"",""rule"":""{\""event\"":{\""eq\"":\""Purchase\""}}""}],""product_set_id"":""222004113098515""}]","facebook, instagram, audience_network","feed, right_hand_column, marketplace, story","stream, story, explore",classic,"mobile, desktop",OFFSITE_CONVERSIONS,"[{""event_type"":""CLICK_THROUGH"",""window_days"":7},{""event_type"":""VIEW_THROUGH"",""window_days"":1}]",IMPRESSIONS,,Highest volume or value,a:23848236421440177,PAUSED,https://www.facebook.com/?feed_demo_ad=23848236421440177&h=AQBeYqvPpjCZUDDiLSM,,Product Ads - Prospective Audience carouselProducts,{{product.name}},,"Check out 3D paintings on glass - a world of beauty, depth and wonder.
❤
From our family studio to your home.
Shop Now>>",,tp:183235503589705,No,,,Link Page Post Ad,utm_source=adscale_facebook&utm_campaign=adscale_{{campaign.id}}&utm_medium=Ads&utm_campaign_name=adscale_{{campaign.name}},,,,,,,,,x:922366607856109,,SHOP_NOW,[],No,https://www.facebook.com/124319427612935/posts/pfbid0Zsv4gJY5zx6Jrwv6uokXqVgAnZrTE56nc31wuPRviVnipqN4Ebd7GSHBuGytZoRQl/,carousel_slideshows,Yes,No,,
