id,permalink_url,views,content_category,published,privacy,post_views,live_status,length,is_crosspost_video,description,custom_labels,total_video_views,total_video_views_unique,total_video_views_autoplayed,total_video_views_clicked_to_play,total_video_views_organic,total_video_views_organic_unique,total_video_views_paid,total_video_views_paid_unique,total_video_views_sound_on,total_video_views_by_distribution_type,total_video_view_time_by_distribution_type,total_video_view_time_by_country_id,total_video_view_time_by_region_id,total_video_view_time_by_age_bucket_and_gender,total_video_play_count,total_video_consumption_rate,total_video_complete_views,total_video_complete_views_unique,total_video_complete_views_auto_played,total_video_complete_views_clicked_to_play,total_video_complete_views_organic,total_video_complete_views_organic_unique,total_video_complete_views_paid,total_video_complete_views_paid_unique,total_video_60s_excludes_shorter_views,total_video_30s_views,total_video_30s_views_unique,total_video_30s_views_auto_played,total_video_30s_views_clicked_to_play,total_video_30s_views_organic,total_video_30s_views_paid,total_video_10s_views,total_video_10s_views_unique,total_video_10s_views_auto_played,total_video_10s_views_clicked_to_play,total_video_10s_views_organic,total_video_10s_views_paid,total_video_10s_views_sound_on,total_video_15s_views,total_video_retention_graph,total_video_retention_graph_autoplayed,total_video_retention_graph_clicked_to_play,total_video_retention_graph_gender_male,total_video_retention_graph_gender_female,total_video_avg_time_watched,total_video_view_total_time,total_video_view_total_time_organic,total_video_view_total_time_paid,total_video_impressions,total_video_impressions_unique,total_video_impressions_paid_unique,total_video_impressions_paid,total_video_impressions_organic_unique,total_video_impressions_organic,total_video_impressions_viral_unique,total_video_impressions_viral,total_video_impressions_fan_unique,total_video_impressions_fan,total_video_impressions_fan_paid_unique,total_video_impressions_fan_paid,total_video_stories_by_action_type,total_video_reactions_by_type_total
4249907901720713,/1114316767364027/videos/4249907901720713,802,ENTERTAINMENT,True,"{'allow': '', 'deny': '', 'description': 'Public', 'friends': '', 'networks': '', 'value': 'EVERYONE'}",802,,11.456,False,"🔎 Sneak peak at one of our painting from our line Classique Collection!
We are working hard on the unique designs of this new collection! 

We are so excited for this to come out! 🥳🥳🥳
It will be available sometime this summer ☀️

#newcollection #transformingartintolove #finearts #lifestyle #interiordesign #culture #artist #decrotivearts #3Dart #uniqueart #glass #painting #artoftheday #gift #artist #instaart #israeliart #familystudio #artlover #artistlife #createeveryday #homedecor #acrylics #specialgift #customizedgift #familyart #studio #popularculture #newproducts",,85.0,81.0,75.0,10.0,85.0,81.0,0.0,0.0,61.0,{'page_owned': 85},"{'page_owned': 1260500, 'shared': 4526}",{},{},{},164.0,0.31274131274131,38.0,37.0,34.0,4.0,38.0,37.0,0.0,0.0,0.0,38.0,37.0,34.0,4.0,38.0,0.0,43.0,42.0,38.0,5.0,43.0,0.0,34.0,38.0,"{'0': 1, '1': 1, '2': 1, '3': 1, '4': 0.9059, '5': 0.8706, '6': 0.8, '7': 0.7647, '8': 0.7176, '9': 0.6471, '10': 0.5412, '11': 0.4824, '12': 0.4235}","{'0': 1, '1': 1, '2': 1, '3': 1, '4': 0.8933, '5': 0.8533, '6': 0.7733, '7': 0.7333, '8': 0.68, '9': 0.6267, '10': 0.5467, '11': 0.4933, '12': 0.4267}","{'0': 1, '1': 1, '2': 1, '3': 1, '4': 1, '5': 1, '6': 1, '7': 1, '8': 1, '9': 0.8, '10': 0.5, '11': 0.4, '12': 0.4}",{},{},7713.0,1265026.0,1265026.0,0.0,282.0,259.0,0.0,0.0,257.0,276.0,4.0,6.0,105.0,117.0,0.0,0.0,"{'share': 1, 'like': 3}",{'like': 3}
4197986446912859,/1114316767364027/videos/4197986446912859,488,ENTERTAINMENT,True,"{'allow': '', 'deny': '', 'description': 'Public', 'friends': '', 'networks': '', 'value': 'EVERYONE'}",488,,15.024,False,"Movement can be so healing! Being playful with your body is such an important part of the human experience! 

So turn up the music 🎶, take off your shoes and play in new ways!  💃🕺
I promise you wont regret it 😍

#dancingart #transformingartintolove #finearts #lifestyle #interiordesign #culture #artist #decrotivearts #3Dart #uniqueart #glass #painting #artoftheday #gift #artist #instaart #israeliart #familystudio #artlover #artistlife #createeveryday #homedecor #acrylics #specialgift #customizedgift #familyart #studio #popularculture #newproducts",,42.0,42.0,42.0,0.0,42.0,42.0,0.0,0.0,35.0,{'page_owned': 42},{'page_owned': 832817},{},{},{},123.0,0.17796610169492,26.0,26.0,26.0,0.0,26.0,26.0,0.0,0.0,0.0,26.0,26.0,26.0,0.0,26.0,0.0,30.0,30.0,30.0,0.0,30.0,0.0,24.0,26.0,"{'0': 1, '1': 1, '2': 1, '3': 1, '4': 0.9524, '5': 0.9286, '6': 0.881, '7': 0.8571, '8': 0.8095, '9': 0.7381, '10': 0.6667, '11': 0.6667, '12': 0.6429, '13': 0.5952, '14': 0.5952, '15': 0.5952, '16': 0.5476}","{'0': 1, '1': 1, '2': 1, '3': 1, '4': 0.9524, '5': 0.9286, '6': 0.881, '7': 0.8571, '8': 0.8095, '9': 0.7381, '10': 0.6667, '11': 0.6667, '12': 0.6429, '13': 0.5952, '14': 0.5952, '15': 0.5952, '16': 0.5476}",{},{},{},6770.0,832817.0,832817.0,0.0,252.0,236.0,0.0,0.0,236.0,252.0,0.0,0.0,98.0,107.0,0.0,0.0,"{'like': 3, 'comment': 1}",{'like': 3}
4185479741496863,/1114316767364027/videos/4185479741496863,589,ENTERTAINMENT,True,"{'allow': '', 'deny': '', 'description': 'Public', 'friends': '', 'networks': '', 'value': 'EVERYONE'}",589,,14.443,False,"Happy Sunday!
Nothing like starting off the work with some classics 🕶🎶

""The Beatles"" from our Petite Collection
Discover our wide collection if 3D paintings on glass!

✈ free shipping worldwide 
The perfect 🎁 for yourself or someone else you love ❤

#transformingartintolove #finearts #lifestyle #interiordesign #culture #artist #decrotivearts #3Dart #uniqueart #glass #painting #artoftheday #gift #artist #instaart #israeliart #familystudio #artlover #artistlife #createeveryday #homedecor #acrylics #specialgift #customizedgift #familyart #studio #popularculture #newproducts",,54.0,51.0,52.0,2.0,54.0,51.0,0.0,0.0,41.0,"{'page_owned': 53, 'shared': 1}","{'page_owned': 807545, 'shared': 8731}",{},{},{},121.0,0.22767857142857,19.0,18.0,18.0,1.0,19.0,18.0,0.0,0.0,0.0,19.0,18.0,18.0,1.0,19.0,0.0,25.0,24.0,24.0,1.0,25.0,0.0,19.0,19.0,"{'0': 0.9815, '1': 0.963, '2': 0.9815, '3': 0.9815, '4': 0.8889, '5': 0.7778, '6': 0.7222, '7': 0.6296, '8': 0.6111, '9': 0.5741, '10': 0.5185, '11': 0.463, '12': 0.4444, '13': 0.4074, '14': 0.3889, '15': 0.3889, '16': 0.3148}","{'0': 0.9808, '1': 0.9615, '2': 0.9808, '3': 0.9808, '4': 0.8846, '5': 0.7692, '6': 0.7115, '7': 0.6154, '8': 0.5962, '9': 0.5577, '10': 0.5, '11': 0.4615, '12': 0.4423, '13': 0.4038, '14': 0.3846, '15': 0.3846, '16': 0.3077}","{'0': 1, '1': 1, '2': 1, '3': 1, '4': 1, '5': 1, '6': 1, '7': 1, '8': 1, '9': 1, '10': 1, '11': 0.5, '12': 0.5, '13': 0.5, '14': 0.5, '15': 0.5, '16': 0.5}",{},{},6746.0,816276.0,816276.0,0.0,238.0,224.0,0.0,0.0,223.0,237.0,1.0,1.0,99.0,107.0,0.0,0.0,"{'like': 2, 'comment': 1}",{'like': 2}
4176370142407823,/1114316767364027/videos/4176370142407823,455,ENTERTAINMENT,True,"{'allow': '', 'deny': '', 'description': 'Public', 'friends': '', 'networks': '', 'value': 'EVERYONE'}",455,,13.824,False,"This piece from out Petite Collection is called ""Shape of Hearts"". 
Whatever game it is you play in your life, keep your heart in the center of it. ❤

🎁 free personalizations and shipping ✈

If you have questions or comments, we are always here for you 💫

#transformingartintolove #finearts #lifestyle #interiordesign #culture #artist #decrotivearts #3Dart #uniqueart #glass #painting #artoftheday #gift #artist #instaart #israeliart #familystudio #artlover #artistlife #createeveryday #homedecor #acrylics #specialgift #customizedgift #familyart #studio #popularculture #newproducts",,43.0,42.0,41.0,2.0,43.0,42.0,0.0,0.0,35.0,{'page_owned': 43},{'page_owned': 738983},{},{},{},111.0,0.19718309859155,21.0,21.0,20.0,1.0,21.0,21.0,0.0,0.0,0.0,21.0,21.0,20.0,1.0,21.0,0.0,25.0,25.0,24.0,1.0,25.0,0.0,17.0,21.0,"{'0': 1, '1': 1, '2': 1, '3': 1, '4': 0.9535, '5': 0.9302, '6': 0.9302, '7': 0.8372, '8': 0.7674, '9': 0.6744, '10': 0.6279, '11': 0.5814, '12': 0.5814, '13': 0.5814, '14': 0.5581, '15': 0.4884, '16': 0.4884}","{'0': 1, '1': 1, '2': 1, '3': 1, '4': 0.9512, '5': 0.9268, '6': 0.9268, '7': 0.8293, '8': 0.7561, '9': 0.6585, '10': 0.6341, '11': 0.5854, '12': 0.5854, '13': 0.5854, '14': 0.561, '15': 0.4878, '16': 0.4878}","{'0': 1, '1': 1, '2': 1, '3': 1, '4': 1, '5': 1, '6': 1, '7': 1, '8': 1, '9': 1, '10': 0.5, '11': 0.5, '12': 0.5, '13': 0.5, '14': 0.5, '15': 0.5, '16': 0.5}",{},{},6657.0,738983.0,738983.0,0.0,227.0,213.0,0.0,0.0,213.0,227.0,0.0,0.0,97.0,105.0,0.0,0.0,{'like': 3},{'like': 3}
4112640205447484,/1114316767364027/videos/4112640205447484,967,ENTERTAINMENT,True,"{'allow': '', 'deny': '', 'description': 'Public', 'friends': '', 'networks': '', 'value': 'EVERYONE'}",967,,14.41,False,"Welcome to the world if 3D paintings on glass!

Free 
🌟shipping
🌟personization
🎁 and obviously the packaging is always beautiful! We put love into every detail ;)

#transformingartintolove #finearts #lifestyle #interiordesign #culture #artist #decrotivearts #3Dart #uniqueart #glass #painting #artoftheday #gift #artist #instaart #israeliart #familystudio #artlover #artistlife #createeveryday #homedecor #acrylics #specialgift #customizedgift #familyart #studio #popularculture #newproducts",,62.0,60.0,53.0,9.0,62.0,60.0,0.0,0.0,29.0,"{'page_owned': 57, 'shared': 5}","{'page_owned': 1066857, 'shared': 54078}",{},{},{},133.0,0.27397260273973,30.0,30.0,26.0,4.0,30.0,30.0,0.0,0.0,0.0,30.0,30.0,26.0,4.0,30.0,0.0,40.0,40.0,35.0,5.0,40.0,0.0,15.0,30.0,"{'0': 0.9516, '1': 0.9677, '2': 0.9839, '3': 0.9839, '4': 0.9516, '5': 0.9194, '6': 0.9032, '7': 0.8387, '8': 0.8065, '9': 0.7742, '10': 0.7097, '11': 0.6774, '12': 0.6129, '13': 0.5645, '14': 0.5161, '15': 0.4839, '16': 0.4355}","{'0': 0.9623, '1': 0.9811, '2': 0.9811, '3': 0.9811, '4': 0.9434, '5': 0.9057, '6': 0.8868, '7': 0.8491, '8': 0.8113, '9': 0.7925, '10': 0.717, '11': 0.6604, '12': 0.6038, '13': 0.566, '14': 0.5094, '15': 0.4906, '16': 0.434}","{'0': 0.8889, '1': 0.8889, '2': 1, '3': 1, '4': 1, '5': 1, '6': 1, '7': 0.7778, '8': 0.7778, '9': 0.6667, '10': 0.6667, '11': 0.7778, '12': 0.6667, '13': 0.5556, '14': 0.5556, '15': 0.4444, '16': 0.4444}",{},{},8428.0,1120935.0,1120935.0,0.0,235.0,219.0,0.0,0.0,206.0,218.0,14.0,17.0,92.0,100.0,0.0,0.0,"{'share': 2, 'like': 6, 'comment': 1}","{'like': 5, 'wow': 1}"
4101621266549378,/1114316767364027/videos/4101621266549378,611,ENTERTAINMENT,True,"{'allow': '', 'deny': '', 'description': 'Public', 'friends': '', 'networks': '', 'value': 'EVERYONE'}",611,,20.203,False,"What is the feeling the space you work in? 

Home or office, to work in a beautiful space increases our creativity, ability to learn and emotional wellbeing!

#decorateyouroffice #transformingartintolove #finearts #lifestyle #interiordesign #culture #artist #decrotivearts #3Dart #uniqueart #glass #painting #artoftheday #gift #artist #instaart #israeliart #familystudio #artlover #artistlife #createeveryday #homedecor #acrylics #specialgift #customizedgift #familyart #studio #popularculture #newproducts",,32.0,32.0,29.0,3.0,32.0,32.0,0.0,0.0,27.0,"{'page_owned': 31, 'shared': 1}","{'page_owned': 464973, 'shared': 5663}",{},{},{},103.0,0.17021276595745,3.0,3.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,1.0,2.0,3.0,0.0,12.0,12.0,9.0,3.0,12.0,0.0,10.0,7.0,"{'0': 1, '1': 1, '2': 1, '3': 1, '4': 0.9375, '5': 0.8438, '6': 0.7813, '7': 0.5625, '8': 0.5313, '9': 0.5, '10': 0.4688, '11': 0.375, '12': 0.3438, '13': 0.2813, '14': 0.25, '15': 0.2188, '16': 0.1875, '17': 0.1875, '18': 0.1875, '19': 0.1875, '20': 0.1875, '21': 0.1875, '22': 0.0938, '23': 0.0938, '24': 0.0938}","{'0': 1, '1': 1, '2': 1, '3': 1, '4': 0.931, '5': 0.8276, '6': 0.7586, '7': 0.5172, '8': 0.4828, '9': 0.4483, '10': 0.4138, '11': 0.3103, '12': 0.2759, '13': 0.2069, '14': 0.2069, '15': 0.1724, '16': 0.1379, '17': 0.1379, '18': 0.1379, '19': 0.1379, '20': 0.1379, '21': 0.1379, '22': 0.0345, '23': 0.0345, '24': 0.0345}","{'0': 1, '1': 1, '2': 1, '3': 1, '4': 1, '5': 1, '6': 1, '7': 1, '8': 1, '9': 1, '10': 1, '11': 1, '12': 1, '13': 1, '14': 0.6667, '15': 0.6667, '16': 0.6667, '17': 0.6667, '18': 0.6667, '19': 0.6667, '20': 0.6667, '21': 0.6667, '22': 0.6667, '23': 0.6667, '24': 0.6667}",{},{},4569.0,470636.0,470636.0,0.0,199.0,188.0,0.0,0.0,186.0,197.0,2.0,2.0,82.0,89.0,0.0,0.0,"{'like': 3, 'comment': 1}",{'like': 3}
4087487434629428,/1114316767364027/videos/4087487434629428,569,ENTERTAINMENT,True,"{'allow': '', 'deny': '', 'description': 'Public', 'friends': '', 'networks': '', 'value': 'EVERYONE'}",569,,11.968,False,"A thank you gift for amazing medical staff! 

💪🥼🙏

#transformingartintolove #finearts #lifestyle #interiordesign #culture #artist #decrotivearts #3Dart #uniqueart #glass #painting #artoftheday #gift #artist #instaart #israeliart #familystudio #artlover #artistlife #createeveryday #homedecor #acrylics #specialgift #customizedgift #familyart #studio",,35.0,33.0,33.0,2.0,35.0,33.0,0.0,0.0,26.0,"{'page_owned': 34, 'shared': 1}","{'page_owned': 361124, 'shared': 5052}",{},{},{},107.0,0.18232044198895,6.0,6.0,5.0,1.0,6.0,6.0,0.0,0.0,0.0,6.0,6.0,5.0,1.0,6.0,0.0,8.0,8.0,6.0,2.0,8.0,0.0,7.0,6.0,"{'0': 0.9714, '1': 0.9714, '2': 0.9714, '3': 0.9714, '4': 0.7714, '5': 0.5714, '6': 0.4, '7': 0.3143, '8': 0.2571, '9': 0.2571, '10': 0.2286, '11': 0.2, '12': 0.1714}","{'0': 0.9697, '1': 0.9697, '2': 0.9697, '3': 0.9697, '4': 0.7576, '5': 0.5455, '6': 0.3636, '7': 0.2727, '8': 0.2121, '9': 0.2121, '10': 0.1818, '11': 0.1515, '12': 0.1515}","{'0': 1, '1': 1, '2': 1, '3': 1, '4': 1, '5': 1, '6': 1, '7': 1, '8': 1, '9': 1, '10': 1, '11': 1, '12': 0.5}",{},{},3422.0,366176.0,366176.0,0.0,194.0,181.0,0.0,0.0,181.0,194.0,0.0,0.0,83.0,93.0,0.0,0.0,"{'like': 2, 'comment': 1}",{'like': 2}
4069508169760688,/1114316767364027/videos/4069508169760688,1254,ENTERTAINMENT,True,"{'allow': '', 'deny': '', 'description': 'Public', 'friends': '', 'networks': '', 'value': 'EVERYONE'}",1254,,16.576,False,"Got the 🎶 going and painting up a 10th Man from our Grand Collection this morning ☀️🖌🎨

#transformingartintolove #finearts #lifestyle #interiordesign #culture #artist #decrotivearts #3Dart #uniqueart #glass #painting #artoftheday #gift #artist #instaart #israeliart #familystudio #artlover #artistlife #createeveryday #homedecor #acrylics #specialgift #customizedgift #familyart #studio #popularculture",,88.0,83.0,80.0,8.0,88.0,83.0,0.0,0.0,66.0,"{'page_owned': 84, 'shared': 4}","{'page_owned': 2294501, 'shared': 48610}",{},{},{},120.0,0.43684210526316,61.0,59.0,56.0,5.0,61.0,59.0,0.0,0.0,0.0,61.0,59.0,56.0,5.0,61.0,0.0,71.0,68.0,66.0,5.0,71.0,0.0,54.0,61.0,"{'0': 1, '1': 1, '2': 1, '3': 1, '4': 0.9886, '5': 0.9545, '6': 0.9205, '7': 0.9091, '8': 0.8864, '9': 0.8523, '10': 0.8295, '11': 0.8182, '12': 0.8068, '13': 0.8068, '14': 0.7841, '15': 0.7727, '16': 0.7159, '17': 0.6818, '18': 0.6591, '19': 0.6705, '20': 0.6591}","{'0': 1, '1': 1, '2': 1, '3': 1, '4': 1, '5': 0.9625, '6': 0.925, '7': 0.925, '8': 0.9125, '9': 0.875, '10': 0.85, '11': 0.8375, '12': 0.825, '13': 0.825, '14': 0.8, '15': 0.7875, '16': 0.725, '17': 0.6875, '18': 0.6625, '19': 0.675, '20': 0.675}","{'0': 1, '1': 1, '2': 1, '3': 1, '4': 0.875, '5': 0.875, '6': 0.875, '7': 0.75, '8': 0.625, '9': 0.625, '10': 0.625, '11': 0.625, '12': 0.625, '13': 0.625, '14': 0.625, '15': 0.625, '16': 0.625, '17': 0.625, '18': 0.625, '19': 0.625, '20': 0.5}",{},{},19525.0,2343111.0,2343111.0,0.0,201.0,190.0,0.0,0.0,182.0,191.0,8.0,10.0,83.0,90.0,0.0,0.0,"{'share': 1, 'like': 2}",{'like': 2}
4026691260709046,/1114316767364027/videos/4026691260709046,672,ENTERTAINMENT,True,"{'allow': '', 'deny': '', 'description': 'Public', 'friends': '', 'networks': '', 'value': 'EVERYONE'}",672,,4.621,False,"In the studio working on a Cranes painting! 😍
Getting those black lines thin! 🎨🖌

#transformingartintolove #finearts #lifestyle #interiordesign #culture #artist #decrotivearts #3Dart #uniqueart #glass #painting #artoftheday #gift #artist #instaart #israeliart #familystudio #artlover #artistlife #createeveryday #homedecor #acrylics #specialgift #customizedgift #familyart #studio #popularculture #newproducts",,50.0,49.0,43.0,7.0,50.0,49.0,0.0,0.0,38.0,{'page_owned': 50},{'page_owned': 594220},{},{},{},99.0,0.30246913580247,41.0,40.0,35.0,6.0,41.0,40.0,0.0,0.0,0.0,41.0,40.0,35.0,6.0,41.0,0.0,41.0,40.0,35.0,6.0,41.0,0.0,28.0,41.0,"{'0': 1, '1': 1, '2': 1, '3': 1, '4': 1, '5': 1, '6': 0.94, '7': 0.88, '8': 0.84}","{'0': 1, '1': 1, '2': 1, '3': 1, '4': 1, '5': 1, '6': 0.9535, '7': 0.8837, '8': 0.8372}","{'0': 1, '1': 1, '2': 1, '3': 1, '4': 1, '5': 1, '6': 0.8571, '7': 0.8571, '8': 0.8571}",{},{},6002.0,594220.0,594220.0,0.0,170.0,162.0,0.0,0.0,162.0,170.0,0.0,0.0,77.0,82.0,0.0,0.0,{'like': 1},{'like': 1}
4015888385122667,/1114316767364027/videos/4015888385122667,846,ENTERTAINMENT,True,"{'allow': '', 'deny': '', 'description': 'Public', 'friends': '', 'networks': '', 'value': 'EVERYONE'}",846,,60.013,False,"W O W ! 

We love getting to see what it's like when our customers receive our paintings! 

It was his birthday present 🥳
Thank you for sending us this @mayuri444 ! This was special for us to watch 😍

💫 free shipping worldwide 
💫 free personalizations! 

#transformingartintolove #finearts #lifestyle #interiordesign #culture #artist #decrotivearts #3Dart #uniqueart #glass #painting #artoftheday #gift #artist #instaart #israeliart #familystudio #artlover #artistlife #createeveryday #homedecor #acrylics #specialgift #customizedgift #familyart #studio #popularculture #newproducts",,49.0,47.0,42.0,7.0,49.0,47.0,0.0,0.0,38.0,{'page_owned': 49},{'page_owned': 1442777},{},{},{},98.0,0.29559748427673,5.0,5.0,3.0,2.0,5.0,5.0,0.0,0.0,5.0,24.0,24.0,19.0,5.0,24.0,0.0,36.0,35.0,29.0,7.0,36.0,0.0,32.0,30.0,"{'0': 0.9796, '1': 0.9796, '2': 1, '3': 0.8367, '4': 0.8163, '5': 0.7959, '6': 0.7347, '7': 0.7143, '8': 0.6735, '9': 0.6327, '10': 0.5714, '11': 0.5306, '12': 0.5306, '13': 0.5306, '14': 0.5306, '15': 0.5306, '16': 0.5306, '17': 0.5306, '18': 0.5306, '19': 0.5102, '20': 0.4694, '21': 0.449, '22': 0.3878, '23': 0.3673, '24': 0.3265, '25': 0.2857, '26': 0.2449, '27': 0.2245, '28': 0.2041, '29': 0.2041, '30': 0.2041, '31': 0.2041, '32': 0.2041, '33': 0.1837, '34': 0.1837, '35': 0.1633, '36': 0.1429, '37': 0.1224, '38': 0.1224, '39': 0.102, '40': 0.102}","{'0': 0.9762, '1': 0.9762, '2': 1, '3': 0.8095, '4': 0.7857, '5': 0.7619, '6': 0.6905, '7': 0.6667, '8': 0.619, '9': 0.5714, '10': 0.5476, '11': 0.5, '12': 0.5, '13': 0.5, '14': 0.5, '15': 0.5, '16': 0.5, '17': 0.5, '18': 0.5, '19': 0.4762, '20': 0.4286, '21': 0.4048, '22': 0.3333, '23': 0.3095, '24': 0.2619, '25': 0.2143, '26': 0.1905, '27': 0.1667, '28': 0.1667, '29': 0.1667, '30': 0.1667, '31': 0.1667, '32': 0.1667, '33': 0.1429, '34': 0.1429, '35': 0.119, '36': 0.0952, '37': 0.0952, '38': 0.0952, '39': 0.0714, '40': 0.0714}","{'0': 1, '1': 1, '2': 1, '3': 1, '4': 1, '5': 1, '6': 1, '7': 1, '8': 1, '9': 1, '10': 0.7143, '11': 0.7143, '12': 0.7143, '13': 0.7143, '14': 0.7143, '15': 0.7143, '16': 0.7143, '17': 0.7143, '18': 0.7143, '19': 0.7143, '20': 0.7143, '21': 0.7143, '22': 0.7143, '23': 0.7143, '24': 0.7143, '25': 0.7143, '26': 0.5714, '27': 0.5714, '28': 0.4286, '29': 0.4286, '30': 0.4286, '31': 0.4286, '32': 0.4286, '33': 0.4286, '34': 0.4286, '35': 0.4286, '36': 0.4286, '37': 0.2857, '38': 0.2857, '39': 0.2857, '40': 0.2857}",{},{},14722.0,1442777.0,1442777.0,0.0,166.0,159.0,0.0,0.0,159.0,166.0,0.0,0.0,76.0,81.0,0.0,0.0,{'like': 2},{'like': 2}
4013692842008888,/1114316767364027/videos/4013692842008888,503,ENTERTAINMENT,True,"{'allow': '', 'deny': '', 'description': 'Public', 'friends': '', 'networks': '', 'value': 'EVERYONE'}",503,,13.446,False,"V A L E N T I N E S  D A Y SHIPPING OUT!
❤❤❤

#transformingartintolove #finearts #lifestyle #valentinesday #interiordesign #culture #artist #decrotivearts #3Dart #uniqueart #glass #painting #artoftheday #gift #artist #instaart #israeliart #familystudio #artlover #artistlife #createeveryday #homedecor #acrylics #specialgift #customizedgift #familyart #studio #popularculture #newproducts",,22.0,22.0,17.0,5.0,22.0,22.0,0.0,0.0,16.0,{'page_owned': 22},{'page_owned': 334259},{},{},{},87.0,0.14285714285714,10.0,10.0,7.0,3.0,10.0,10.0,0.0,0.0,0.0,10.0,10.0,7.0,3.0,10.0,0.0,14.0,14.0,11.0,3.0,14.0,0.0,12.0,10.0,"{'0': 1, '1': 1, '2': 1, '3': 1, '4': 0.9091, '5': 0.7727, '6': 0.7273, '7': 0.7273, '8': 0.6818, '9': 0.6364, '10': 0.6364, '11': 0.6364, '12': 0.5909, '13': 0.5909, '14': 0.5455, '15': 0.5, '16': 0.4545}","{'0': 1, '1': 1, '2': 1, '3': 1, '4': 0.8824, '5': 0.7059, '6': 0.7059, '7': 0.7059, '8': 0.7059, '9': 0.6471, '10': 0.6471, '11': 0.6471, '12': 0.5882, '13': 0.5882, '14': 0.5294, '15': 0.4706, '16': 0.4118}","{'0': 1, '1': 1, '2': 1, '3': 1, '4': 1, '5': 1, '6': 0.8, '7': 0.8, '8': 0.6, '9': 0.6, '10': 0.6, '11': 0.6, '12': 0.6, '13': 0.6, '14': 0.6, '15': 0.6, '16': 0.6}",{},{},3842.0,334259.0,334259.0,0.0,160.0,154.0,0.0,0.0,154.0,160.0,0.0,0.0,72.0,76.0,0.0,0.0,{'like': 1},{'like': 1}
3972091176169055,/1114316767364027/videos/3972091176169055,652,ENTERTAINMENT,True,"{'allow': '', 'deny': '', 'description': 'Public', 'friends': '', 'networks': '', 'value': 'EVERYONE'}",652,,29.803,False,"💫A  N E W  G I F T💫
💫coming out this week!💫

This painting speaks of bravery and adventure and the wonderful and new things we get to encounter when we step into the unknown ❤

🔥Free shipping worldwide🔥

#artgift #home #finearts #girl #foresr #interiordesign #israel #culture #artist #decrotivearts #crafts #3Dart #uniqueart #glass #painting #artoftheday #gallery #art #gift #artist #contemporaryart #painting #artwork #artgallery #instaart #israeliart #familystudio #artlover #artistlife #iloveart#createeveryday #homedecor",,36.0,33.0,31.0,5.0,36.0,33.0,0.0,0.0,29.0,"{'page_owned': 35, 'shared': 1}","{'page_owned': 694921, 'shared': 5007}",{},{},{},83.0,0.22602739726027,7.0,6.0,4.0,3.0,7.0,6.0,0.0,0.0,0.0,6.0,6.0,4.0,2.0,6.0,0.0,21.0,21.0,18.0,3.0,21.0,0.0,19.0,14.0,"{'0': 0.9167, '1': 0.9167, '2': 0.9167, '3': 0.9167, '4': 0.9167, '5': 0.8611, '6': 0.8056, '7': 0.6944, '8': 0.6389, '9': 0.6111, '10': 0.6111, '11': 0.6111, '12': 0.5278, '13': 0.5556, '14': 0.5, '15': 0.4444, '16': 0.4444, '17': 0.4722, '18': 0.4167, '19': 0.4167, '20': 0.3889, '21': 0.3889, '22': 0.3333, '23': 0.3056, '24': 0.2778, '25': 0.2778, '26': 0.2778, '27': 0.2222, '28': 0.2222, '29': 0.1944, '30': 0.1944, '31': 0.1944, '32': 0.1667}","{'0': 0.9355, '1': 0.9355, '2': 0.9355, '3': 0.9355, '4': 0.9355, '5': 0.871, '6': 0.8065, '7': 0.6774, '8': 0.6129, '9': 0.5806, '10': 0.5806, '11': 0.5806, '12': 0.4839, '13': 0.5161, '14': 0.4516, '15': 0.3871, '16': 0.3871, '17': 0.4194, '18': 0.3871, '19': 0.3871, '20': 0.3548, '21': 0.3548, '22': 0.2903, '23': 0.2581, '24': 0.2258, '25': 0.2258, '26': 0.2258, '27': 0.1613, '28': 0.1613, '29': 0.129, '30': 0.129, '31': 0.129, '32': 0.0968}","{'0': 0.8, '1': 0.8, '2': 0.8, '3': 0.8, '4': 0.8, '5': 0.8, '6': 0.8, '7': 0.8, '8': 0.8, '9': 0.8, '10': 0.8, '11': 0.8, '12': 0.8, '13': 0.8, '14': 0.8, '15': 0.8, '16': 0.8, '17': 0.8, '18': 0.6, '19': 0.6, '20': 0.6, '21': 0.6, '22': 0.6, '23': 0.6, '24': 0.6, '25': 0.6, '26': 0.6, '27': 0.6, '28': 0.6, '29': 0.6, '30': 0.6, '31': 0.6, '32': 0.6}",{},{},8432.0,699928.0,699928.0,0.0,150.0,146.0,0.0,0.0,145.0,149.0,1.0,1.0,70.0,73.0,0.0,0.0,{},{}
