"Campaign name","Time of day (viewer's time zone)","Campaign Delivery","Attribution setting",Results,"Results [7-day click all conversions]","Result indicator",Reach,Frequency,"Cost per results","Cost per results [7-day click all conversions]","Ad set budget","Ad set budget type","Amount spent (USD)",Ends,Impressions,"CPM (cost per 1,000 impressions) (USD)","Link clicks","CPC (cost per link click) (USD)","CTR (link click-through rate)","Clicks (all)","CTR (all)","CPC (all) (USD)","Landing page views","Content views","Content views [7-day click]","Website content views","Website content views [7-day click]","Checkouts Initiated","Checkouts Initiated [7-day click]","Website checkouts initiated","Website checkouts initiated [7-day click]","Adds of payment info","Adds of payment info [7-day click]","Website adds of payment info","Website adds of payment info [7-day click]","Purchase ROAS (return on ad spend)",purchase_roas_7d_click_all_conversions:omni_purchase,"Website purchase ROAS (return on ad spend)",website_purchase_roas_7d_click_all_conversions:offsite_conversion.fb_pixel_purchase,Purchases,"Purchases [7-day click]","Website purchases","Website purchases [7-day click]","Date created","Date last edited",Objective,"Reporting starts","Reporting ends",Starts
"RT Mini CBO BF","23:00:00 - 23:59:59",inactive,"7-day click or 1-day view",,,,469,1.232409,,,110,Daily,17.910577,מתמשך,578,30.987157,11,1.628234,1.903114,15,2.595156,1.194038,,,,,,,,,,,,,,,,,,,,,,2021-11-12,2021-12-02,CONVERSIONS,2021-11-17,2021-11-23,2021-11-12
"RT Mini CBO BF","22:00:00 - 22:59:59",inactive,"7-day click or 1-day view",,,,699,1.354793,,,110,Daily,26.920806,מתמשך,947,28.427461,14,1.922915,1.478353,16,1.689546,1.68255,,,,,,,,,,,,,,,,,,,,,,2021-11-12,2021-12-02,CONVERSIONS,2021-11-17,2021-11-23,2021-11-12
"RT Mini CBO BF","21:00:00 - 21:59:59",inactive,"7-day click or 1-day view",,,,988,1.336032,,,110,Daily,42.58382,מתמשך,1320,32.26047,31,1.373672,2.348485,38,2.878788,1.120627,,,,,,,,,,,,,,,,,,,,,,2021-11-12,2021-12-02,CONVERSIONS,2021-11-17,2021-11-23,2021-11-12
"RT Mini CBO BF","20:00:00 - 20:59:59",inactive,"7-day click or 1-day view",,,,1032,1.323643,,,110,Daily,42.983387,מתמשך,1366,31.466608,25,1.719335,1.830161,38,2.781845,1.131142,,,,,,,,,,,,,,,,,,,,,,2021-11-12,2021-12-02,CONVERSIONS,2021-11-17,2021-11-23,2021-11-12
"RT Mini CBO BF","19:00:00 - 19:59:59",inactive,"7-day click or 1-day view",,,,993,1.295065,,,110,Daily,40.526052,מתמשך,1286,31.513259,30,1.350868,2.332815,41,3.18818,0.98844,,,,,,,,,,,,,,,,,,,,,,2021-11-12,2021-12-02,CONVERSIONS,2021-11-17,2021-11-23,2021-11-12
"RT Mini CBO BF","18:00:00 - 18:59:59",inactive,"7-day click or 1-day view",,,,907,1.325248,,,110,Daily,43.772531,מתמשך,1202,36.416415,24,1.823855,1.996672,28,2.329451,1.563305,,,,,,,,,,,,,,,,,,,,,,2021-11-12,2021-12-02,CONVERSIONS,2021-11-17,2021-11-23,2021-11-12
"RT Mini CBO BF","17:00:00 - 17:59:59",inactive,"7-day click or 1-day view",,,,734,1.264305,,,110,Daily,33.873266,מתמשך,928,36.501364,14,2.419519,1.508621,19,2.047414,1.782803,,,,,,,,,,,,,,,,,,,,,,2021-11-12,2021-12-02,CONVERSIONS,2021-11-17,2021-11-23,2021-11-12
"RT Mini CBO BF","16:00:00 - 16:59:59",inactive,"7-day click or 1-day view",,,,625,1.2816,,,110,Daily,27.769885,מתמשך,801,34.66902,15,1.851326,1.872659,19,2.372035,1.461573,,,,,,,,,,,,,,,,,,,,,,2021-11-12,2021-12-02,CONVERSIONS,2021-11-17,2021-11-23,2021-11-12
"RT Mini CBO BF","15:00:00 - 15:59:59",inactive,"7-day click or 1-day view",,,,576,1.364583,,,110,Daily,24.363579,מתמשך,786,30.99692,16,1.522724,2.035623,20,2.544529,1.218179,,,,,,,,,,,,,,,,,,,,,,2021-11-12,2021-12-02,CONVERSIONS,2021-11-17,2021-11-23,2021-11-12
"RT Mini CBO BF","14:00:00 - 14:59:59",inactive,"7-day click or 1-day view",,,,623,1.341894,,,110,Daily,29.058488,מתמשך,836,34.758956,19,1.529394,2.272727,22,2.631579,1.32084,,,,,,,,,,,,,,,,,,,,,,2021-11-12,2021-12-02,CONVERSIONS,2021-11-17,2021-11-23,2021-11-12
"RT Mini CBO BF","13:00:00 - 13:59:59",inactive,"7-day click or 1-day view",,,,592,1.363176,,,110,Daily,26.980741,מתמשך,807,33.433384,9,2.99786,1.115242,13,1.610905,2.075442,,,,,,,,,,,,,,,,,,,,,,2021-11-12,2021-12-02,CONVERSIONS,2021-11-17,2021-11-23,2021-11-12
"RT Mini CBO BF","12:00:00 - 12:59:59",inactive,"7-day click or 1-day view",,,,595,1.368067,,,110,Daily,27.689972,מתמשך,814,34.017164,17,1.628822,2.088452,20,2.457002,1.384499,,,,,,,,,,,,,,,,,,,,,,2021-11-12,2021-12-02,CONVERSIONS,2021-11-17,2021-11-23,2021-11-12
"RT Mini CBO BF","11:00:00 - 11:59:59",inactive,"7-day click or 1-day view",,,,603,1.296849,,,110,Daily,31.096278,מתמשך,782,39.765061,16,1.943517,2.046036,19,2.429668,1.636646,,,,,,,,,,,,,,,,,,,,,,2021-11-12,2021-12-02,CONVERSIONS,2021-11-17,2021-11-23,2021-11-12
"RT Mini CBO BF","10:00:00 - 10:59:59",inactive,"7-day click or 1-day view",,,,702,1.334758,,,110,Daily,35.5015,מתמשך,937,37.888474,28,1.267911,2.98826,33,3.521878,1.075803,,,,,,,,,,,,,,,,,,,,,,2021-11-12,2021-12-02,CONVERSIONS,2021-11-17,2021-11-23,2021-11-12
"RT Mini CBO BF","09:00:00 - 09:59:59",inactive,"7-day click or 1-day view",,,,734,1.288828,,,110,Daily,43.153203,מתמשך,946,45.616493,24,1.79805,2.536998,28,2.959831,1.541186,,,,,,,,,,,,,,,,,,,,,,2021-11-12,2021-12-02,CONVERSIONS,2021-11-17,2021-11-23,2021-11-12
"RT Mini CBO BF","08:00:00 - 08:59:59",inactive,"7-day click or 1-day view",,,,866,1.281755,,,110,Daily,43.382953,מתמשך,1110,39.083742,24,1.807623,2.162162,31,2.792793,1.39945,,,,,,,,,,,,,,,,,,,,,,2021-11-12,2021-12-02,CONVERSIONS,2021-11-17,2021-11-23,2021-11-12
"RT Mini CBO BF","07:00:00 - 07:59:59",inactive,"7-day click or 1-day view",,,,741,1.218623,,,110,Daily,37.689128,מתמשך,903,41.737683,26,1.449582,2.879291,32,3.543743,1.177785,,,,,,,,,,,,,,,,,,,,,,2021-11-12,2021-12-02,CONVERSIONS,2021-11-17,2021-11-23,2021-11-12
"RT Mini CBO BF","06:00:00 - 06:59:59",inactive,"7-day click or 1-day view",,,,446,1.278027,,,110,Daily,27.420264,מתמשך,570,48.105727,12,2.285022,2.105263,19,3.333333,1.443172,,,,,,,,,,,,,,,,,,,,,,2021-11-12,2021-12-02,CONVERSIONS,2021-11-17,2021-11-23,2021-11-12
"RT Mini CBO BF","05:00:00 - 05:59:59",inactive,"7-day click or 1-day view",,,,204,1.235294,,,110,Daily,9.829341,מתמשך,252,39.00532,4,2.457335,1.587302,6,2.380952,1.638223,,,,,,,,,,,,,,,,,,,,,,2021-11-12,2021-12-02,CONVERSIONS,2021-11-17,2021-11-23,2021-11-12
"RT Mini CBO BF","04:00:00 - 04:59:59",inactive,"7-day click or 1-day view",,,,105,1.314286,,,110,Daily,5.963533,מתמשך,138,43.214006,2,2.981766,1.449275,3,2.173913,1.987844,,,,,,,,,,,,,,,,,,,,,,2021-11-12,2021-12-02,CONVERSIONS,2021-11-17,2021-11-23,2021-11-12
"RT Mini CBO BF","03:00:00 - 03:59:59",inactive,"7-day click or 1-day view",,,,88,1.204545,,,110,Daily,3.566133,מתמשך,106,33.642761,1,3.566133,0.943396,3,2.830189,1.188711,,,,,,,,,,,,,,,,,,,,,,2021-11-12,2021-12-02,CONVERSIONS,2021-11-17,2021-11-23,2021-11-12
"RT Mini CBO BF","02:00:00 - 02:59:59",inactive,"7-day click or 1-day view",,,,90,1.166667,,,110,Daily,5.893609,מתמשך,105,56.129607,2,2.946804,1.904762,2,1.904762,2.946804,,,,,,,,,,,,,,,,,,,,,,2021-11-12,2021-12-02,CONVERSIONS,2021-11-17,2021-11-23,2021-11-12
"RT Mini CBO BF","01:00:00 - 01:59:59",inactive,"7-day click or 1-day view",,,,137,1.328467,,,110,Daily,6.632807,מתמשך,182,36.443995,8,0.829101,4.395604,10,5.494505,0.663281,,,,,,,,,,,,,,,,,,,,,,2021-11-12,2021-12-02,CONVERSIONS,2021-11-17,2021-11-23,2021-11-12
"RT Mini CBO BF","00:00:00 - 00:59:59",inactive,"7-day click or 1-day view",,,,237,1.202532,,,110,Daily,10.928149,מתמשך,285,38.344382,6,1.821358,2.105263,6,2.105263,1.821358,,,,,,,,,,,,,,,,,,,,,,2021-11-12,2021-12-02,CONVERSIONS,2021-11-17,2021-11-23,2021-11-12
"UA Petite BF US|UK treeoflife","23:00:00 - 23:59:59",inactive,"7-day click or 1-day view",,,,34,1.088235,,,"Using ad set budget",0,1.329499,מתמשך,37,35.932404,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2021-11-10,2021-11-28,CONVERSIONS,2021-11-17,2021-11-23,2021-11-10
"UA Petite BF US|UK treeoflife","22:00:00 - 22:59:59",inactive,"7-day click or 1-day view",,,,63,1.126984,,,"Using ad set budget",0,2.289137,מתמשך,71,32.24137,2,1.144569,2.816901,5,7.042254,0.457827,,,,,,,,,,,,,,,,,,,,,,2021-11-10,2021-11-28,CONVERSIONS,2021-11-17,2021-11-23,2021-11-10
"UA Petite BF US|UK treeoflife","21:00:00 - 21:59:59",inactive,"7-day click or 1-day view",,,,75,1.04,,,"Using ad set budget",0,2.179179,מתמשך,78,27.938189,1,2.179179,1.282051,2,2.564103,1.089589,,,,,,,,,,,,,,,,,,,,,,2021-11-10,2021-11-28,CONVERSIONS,2021-11-17,2021-11-23,2021-11-10
"UA Petite BF US|UK treeoflife","20:00:00 - 20:59:59",inactive,"7-day click or 1-day view",,,,86,1.116279,,,"Using ad set budget",0,5.06809,מתמשך,96,52.792604,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2021-11-10,2021-11-28,CONVERSIONS,2021-11-17,2021-11-23,2021-11-10
"UA Petite BF US|UK treeoflife","19:00:00 - 19:59:59",inactive,"7-day click or 1-day view",,,,88,1.079545,,,"Using ad set budget",0,6.067713,מתמשך,95,63.870666,2,3.033857,2.105263,5,5.263158,1.213543,,,,,,,,,,,,,,,,,,,,,,2021-11-10,2021-11-28,CONVERSIONS,2021-11-17,2021-11-23,2021-11-10
"UA Petite BF US|UK treeoflife","18:00:00 - 18:59:59",inactive,"7-day click or 1-day view",,,,77,1.168831,,,"Using ad set budget",0,3.678614,מתמשך,90,40.873485,1,3.678614,1.111111,3,3.333333,1.226205,,,,,,,,,,,,,,,,,,,,,,2021-11-10,2021-11-28,CONVERSIONS,2021-11-17,2021-11-23,2021-11-10
"UA Petite BF US|UK treeoflife","17:00:00 - 17:59:59",inactive,"7-day click or 1-day view",,,,100,1.08,,,"Using ad set budget",0,5.537913,מתמשך,108,51.276972,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2021-11-10,2021-11-28,CONVERSIONS,2021-11-17,2021-11-23,2021-11-10
"UA Petite BF US|UK treeoflife","16:00:00 - 16:59:59",inactive,"7-day click or 1-day view",,,,109,1.119266,,,"Using ad set budget",0,5.707849,מתמשך,122,46.785647,1,5.707849,0.819672,5,4.098361,1.14157,,,,,,,,,,,,,,,,,,,,,,2021-11-10,2021-11-28,CONVERSIONS,2021-11-17,2021-11-23,2021-11-10
"UA Petite BF US|UK treeoflife","15:00:00 - 15:59:59",inactive,"7-day click or 1-day view",,,,131,1.122137,,,"Using ad set budget",0,8.266884,מתמשך,147,56.237309,,,,1,0.680272,8.266884,,,,,,,,,,,,,,,,,,,,,,2021-11-10,2021-11-28,CONVERSIONS,2021-11-17,2021-11-23,2021-11-10
"UA Petite BF US|UK treeoflife","14:00:00 - 14:59:59",inactive,"7-day click or 1-day view",,,,143,1.062937,,,"Using ad set budget",0,8.876655,מתמשך,152,58.399044,,,,1,0.657895,8.876655,,,,,,,,,,,,,,,,,,,,,,2021-11-10,2021-11-28,CONVERSIONS,2021-11-17,2021-11-23,2021-11-10
"UA Petite BF US|UK treeoflife","13:00:00 - 13:59:59",inactive,"7-day click or 1-day view",,,,161,1.049689,,,"Using ad set budget",0,11.83554,מתמשך,169,70.032778,1,11.83554,0.591716,4,2.366864,2.958885,,,,,,,,,,,,,,,,,,,,,,2021-11-10,2021-11-28,CONVERSIONS,2021-11-17,2021-11-23,2021-11-10
"UA Petite BF US|UK treeoflife","12:00:00 - 12:59:59",inactive,"7-day click or 1-day view",,,,210,1.057143,,,"Using ad set budget",0,15.334221,מתמשך,222,69.073067,,,,2,0.900901,7.66711,,,,,,,,,,,,,,,,,,,,,,2021-11-10,2021-11-28,CONVERSIONS,2021-11-17,2021-11-23,2021-11-10
"UA Petite BF US|UK treeoflife","11:00:00 - 11:59:59",inactive,"7-day click or 1-day view",,,,201,1.039801,,,"Using ad set budget",0,15.554138,מתמשך,209,74.421713,2,7.777069,0.956938,5,2.392345,3.110828,,,,,,,,,,,,,,,,,,,,,,2021-11-10,2021-11-28,CONVERSIONS,2021-11-17,2021-11-23,2021-11-10
"UA Petite BF US|UK treeoflife","10:00:00 - 10:59:59",inactive,"7-day click or 1-day view",,,,242,1.095041,,,"Using ad set budget",0,23.11129,מתמשך,265,87.212415,4,5.777823,1.509434,13,4.90566,1.777792,,,,,,,,,,,,,,,,,,,,,,2021-11-10,2021-11-28,CONVERSIONS,2021-11-17,2021-11-23,2021-11-10
"UA Petite BF US|UK treeoflife","09:00:00 - 09:59:59",inactive,"7-day click or 1-day view",,,,331,1.060423,,,"Using ad set budget",0,29.308954,מתמשך,351,83.501294,1,29.308954,0.2849,3,0.854701,9.769651,,,,,,,,,,,,,,,,,,,,,,2021-11-10,2021-11-28,CONVERSIONS,2021-11-17,2021-11-23,2021-11-10
"UA Petite BF US|UK treeoflife","08:00:00 - 08:59:59",inactive,"7-day click or 1-day view",,,,303,1.069307,,,"Using ad set budget",0,19.672586,מתמשך,324,60.717858,2,9.836293,0.617284,10,3.08642,1.967259,,,,,,,,,,,,,,,,,,,,,,2021-11-10,2021-11-28,CONVERSIONS,2021-11-17,2021-11-23,2021-11-10
"UA Petite BF US|UK treeoflife","07:00:00 - 07:59:59",inactive,"7-day click or 1-day view",,,,179,1.027933,,,"Using ad set budget",0,12.335351,מתמשך,184,67.039952,1,12.335351,0.543478,4,2.173913,3.083838,,,,,,,,,,,,,,,,,,,,,,2021-11-10,2021-11-28,CONVERSIONS,2021-11-17,2021-11-23,2021-11-10
"UA Petite BF US|UK treeoflife","06:00:00 - 06:59:59",inactive,"7-day click or 1-day view",,,,101,1.029703,,,"Using ad set budget",0,5.028105,מתמשך,104,48.347164,1,5.028105,0.961538,3,2.884615,1.676035,,,,,,,,,,,,,,,,,,,,,,2021-11-10,2021-11-28,CONVERSIONS,2021-11-17,2021-11-23,2021-11-10
"UA Petite BF US|UK treeoflife","05:00:00 - 05:59:59",inactive,"7-day click or 1-day view",,,,31,1.129032,,,"Using ad set budget",0,2.019239,מתמשך,35,57.692543,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2021-11-10,2021-11-28,CONVERSIONS,2021-11-17,2021-11-23,2021-11-10
"UA Petite BF US|UK treeoflife","04:00:00 - 04:59:59",inactive,"7-day click or 1-day view",,,,19,1.052632,,,"Using ad set budget",0,0.759714,מתמשך,20,37.985684,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2021-11-10,2021-11-28,CONVERSIONS,2021-11-17,2021-11-23,2021-11-10
"UA Petite BF US|UK treeoflife","03:00:00 - 03:59:59",inactive,"7-day click or 1-day view",,,,8,1,,,"Using ad set budget",0,0.819691,מתמשך,8,102.461385,,,,1,12.5,0.819691,,,,,,,,,,,,,,,,,,,,,,2021-11-10,2021-11-28,CONVERSIONS,2021-11-17,2021-11-23,2021-11-10
"UA Petite BF US|UK treeoflife","02:00:00 - 02:59:59",inactive,"7-day click or 1-day view",,,,4,1,,,"Using ad set budget",0,0.109959,מתמשך,4,27.48964,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2021-11-10,2021-11-28,CONVERSIONS,2021-11-17,2021-11-23,2021-11-10
"UA Petite BF US|UK treeoflife","01:00:00 - 01:59:59",inactive,"7-day click or 1-day view",,,,7,1,,,"Using ad set budget",0,0.349868,מתמשך,7,49.981164,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2021-11-10,2021-11-28,CONVERSIONS,2021-11-17,2021-11-23,2021-11-10
"UA Petite BF US|UK treeoflife","00:00:00 - 00:59:59",inactive,"7-day click or 1-day view",,,,19,1.210526,,,"Using ad set budget",0,0.499812,מתמשך,23,21.730941,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2021-11-10,2021-11-28,CONVERSIONS,2021-11-17,2021-11-23,2021-11-10
"UA Mini SALE US|UK aboutus","23:00:00 - 23:59:59",inactive,"7-day click or 1-day view",,,,283,1.017668,,,"Using ad set budget",0,7.458156,מתמשך,288,25.896376,11,0.678014,3.819444,15,5.208333,0.49721,,,,,,,,,,,,,,,,,,,,,,2021-10-31,2021-12-19,CONVERSIONS,2021-11-17,2021-11-23,2021-11-01
"UA Mini SALE US|UK aboutus","22:00:00 - 22:59:59",inactive,"7-day click or 1-day view",,,,421,1,,,"Using ad set budget",0,12.566893,מתמשך,421,29.850103,13,0.966684,3.087886,22,5.225653,0.571222,,,,,,,,,,,,,,,,,,,,,,2021-10-31,2021-12-19,CONVERSIONS,2021-11-17,2021-11-23,2021-11-01
"UA Mini SALE US|UK aboutus","21:00:00 - 21:59:59",inactive,"7-day click or 1-day view",,,,448,1.006696,,,"Using ad set budget",0,15.866078,מתמשך,451,35.179774,11,1.442371,2.439024,20,4.43459,0.793304,,,,,,,,,,,,,,,,,,,,,,2021-10-31,2021-12-19,CONVERSIONS,2021-11-17,2021-11-23,2021-11-01
"UA Mini SALE US|UK aboutus","20:00:00 - 20:59:59",inactive,"7-day click or 1-day view",,,,531,1,,,"Using ad set budget",0,16.305969,מתמשך,531,30.70804,12,1.358831,2.259887,25,4.708098,0.652239,,,,,,,,,,,,,,,,,,,,,,2021-10-31,2021-12-19,CONVERSIONS,2021-11-17,2021-11-23,2021-11-01
"UA Mini SALE US|UK aboutus","19:00:00 - 19:59:59",inactive,"7-day click or 1-day view",,,,436,1.009174,,,"Using ad set budget",0,13.326706,מתמשך,440,30.287967,12,1.110559,2.727273,15,3.409091,0.888447,,,,,,,,,,,,,,,,,,,,,,2021-10-31,2021-12-19,CONVERSIONS,2021-11-17,2021-11-23,2021-11-01
"UA Mini SALE US|UK aboutus","18:00:00 - 18:59:59",inactive,"7-day click or 1-day view",,,,424,1.011792,,,"Using ad set budget",0,14.526409,מתמשך,429,33.861093,14,1.037601,3.263403,20,4.662005,0.72632,,,,,,,,,,,,,,,,,,,,,,2021-10-31,2021-12-19,CONVERSIONS,2021-11-17,2021-11-23,2021-11-01
"UA Mini SALE US|UK aboutus","17:00:00 - 17:59:59",inactive,"7-day click or 1-day view",,,,361,1.033241,,,"Using ad set budget",0,11.617128,מתמשך,373,31.145116,6,1.936188,1.608579,19,5.093834,0.611428,,,,,,,,,,,,,,,,,,,,,,2021-10-31,2021-12-19,CONVERSIONS,2021-11-17,2021-11-23,2021-11-01
"UA Mini SALE US|UK aboutus","16:00:00 - 16:59:59",inactive,"7-day click or 1-day view",,,,331,1,,,"Using ad set budget",0,12.846824,מתמשך,331,38.812158,9,1.427425,2.719033,14,4.229607,0.91763,,,,,,,,,,,,,,,,,,,,,,2021-10-31,2021-12-19,CONVERSIONS,2021-11-17,2021-11-23,2021-11-01
"UA Mini SALE US|UK aboutus","15:00:00 - 15:59:59",inactive,"7-day click or 1-day view",,,,401,1.007481,,,"Using ad set budget",0,15.156253,מתמשך,404,37.515479,13,1.165866,3.217822,17,4.207921,0.891544,,,,,,,,,,,,,,,,,,,,,,2021-10-31,2021-12-19,CONVERSIONS,2021-11-17,2021-11-23,2021-11-01
"UA Mini SALE US|UK aboutus","14:00:00 - 14:59:59",inactive,"7-day click or 1-day view",,,,474,1,,,"Using ad set budget",0,19.785109,מתמשך,474,41.740737,11,1.798646,2.320675,16,3.375527,1.236569,,,,,,,,,,,,,,,,,,,,,,2021-10-31,2021-12-19,CONVERSIONS,2021-11-17,2021-11-23,2021-11-01
"UA Mini SALE US|UK aboutus","13:00:00 - 13:59:59",inactive,"7-day click or 1-day view",,,,503,1.027833,,,"Using ad set budget",0,20.06504,מתמשך,517,38.810522,18,1.114724,3.481625,27,5.222437,0.74315,,,,,,,,,,,,,,,,,,,,,,2021-10-31,2021-12-19,CONVERSIONS,2021-11-17,2021-11-23,2021-11-01
"UA Mini SALE US|UK aboutus","12:00:00 - 12:59:59",inactive,"7-day click or 1-day view",,,,620,1.012903,,,"Using ad set budget",0,24.254004,מתמשך,628,38.621026,20,1.2127,3.184713,33,5.254777,0.73497,,,,,,,,,,,,,,,,,,,,,,2021-10-31,2021-12-19,CONVERSIONS,2021-11-17,2021-11-23,2021-11-01
"UA Mini SALE US|UK aboutus","11:00:00 - 11:59:59",inactive,"7-day click or 1-day view",,,,875,1.024,,,"Using ad set budget",0,37.560715,מתמשך,896,41.920441,21,1.788605,2.34375,38,4.241071,0.98844,,,,,,,,,,,,,,,,,,,,,,2021-10-31,2021-12-19,CONVERSIONS,2021-11-17,2021-11-23,2021-11-01
"UA Mini SALE US|UK aboutus","10:00:00 - 10:59:59",inactive,"7-day click or 1-day view",,,,1369,1.024105,,,"Using ad set budget",0,62.034665,מתמשך,1402,44.247265,54,1.14879,3.851641,80,5.706134,0.775433,,,,,,,,,,,,,,,,,,,,,,2021-10-31,2021-12-19,CONVERSIONS,2021-11-17,2021-11-23,2021-11-01
"UA Mini SALE US|UK aboutus","09:00:00 - 09:59:59",inactive,"7-day click or 1-day view",,,,1817,1.022565,,,"Using ad set budget",0,84.009233,מתמשך,1858,45.214872,63,1.33348,3.390743,96,5.166846,0.875096,,,,,,,,,,,,,,,,,,,,,,2021-10-31,2021-12-19,CONVERSIONS,2021-11-17,2021-11-23,2021-11-01
"UA Mini SALE US|UK aboutus","08:00:00 - 08:59:59",inactive,"7-day click or 1-day view",,,,2018,1.021308,,,"Using ad set budget",0,91.437397,מתמשך,2061,44.365549,62,1.474797,3.008248,89,4.318292,1.027386,,,,,,,,,,,,,,,,,,,,,,2021-10-31,2021-12-19,CONVERSIONS,2021-11-17,2021-11-23,2021-11-01
"UA Mini SALE US|UK aboutus","07:00:00 - 07:59:59",inactive,"7-day click or 1-day view",,,,1755,1.037607,,,"Using ad set budget",0,80.120194,מתמשך,1821,43.99791,65,1.232618,3.569467,101,5.546403,0.793269,,,,,,,,,,,,,,,,,,,,,,2021-10-31,2021-12-19,CONVERSIONS,2021-11-17,2021-11-23,2021-11-01
"UA Mini SALE US|UK aboutus","06:00:00 - 06:59:59",inactive,"7-day click or 1-day view",,,,910,1.03956,,,"Using ad set budget",0,39.800161,מתמשך,946,42.072052,35,1.137147,3.699789,56,5.919662,0.710717,,,,,,,,,,,,,,,,,,,,,,2021-10-31,2021-12-19,CONVERSIONS,2021-11-17,2021-11-23,2021-11-01
"UA Mini SALE US|UK aboutus","05:00:00 - 05:59:59",inactive,"7-day click or 1-day view",,,,331,1.057402,,,"Using ad set budget",0,12.446923,מתמשך,350,35.562638,4,3.111731,1.142857,5,1.428571,2.489385,,,,,,,,,,,,,,,,,,,,,,2021-10-31,2021-12-19,CONVERSIONS,2021-11-17,2021-11-23,2021-11-01
"UA Mini SALE US|UK aboutus","04:00:00 - 04:59:59",inactive,"7-day click or 1-day view",,,,119,1.008403,,,"Using ad set budget",0,3.989014,מתמשך,120,33.241783,1,3.989014,0.833333,1,0.833333,3.989014,,,,,,,,,,,,,,,,,,,,,,2021-10-31,2021-12-19,CONVERSIONS,2021-11-17,2021-11-23,2021-11-01
"UA Mini SALE US|UK aboutus","03:00:00 - 03:59:59",inactive,"7-day click or 1-day view",,,,62,1,,,"Using ad set budget",0,2.719328,מתמשך,62,43.860126,1,2.719328,1.612903,1,1.612903,2.719328,,,,,,,,,,,,,,,,,,,,,,2021-10-31,2021-12-19,CONVERSIONS,2021-11-17,2021-11-23,2021-11-01
"UA Mini SALE US|UK aboutus","02:00:00 - 02:59:59",inactive,"7-day click or 1-day view",,,,66,1,,,"Using ad set budget",0,2.359417,מתמשך,66,35.748739,3,0.786472,4.545455,7,10.606061,0.33706,,,,,,,,,,,,,,,,,,,,,,2021-10-31,2021-12-19,CONVERSIONS,2021-11-17,2021-11-23,2021-11-01
"UA Mini SALE US|UK aboutus","01:00:00 - 01:59:59",inactive,"7-day click or 1-day view",,,,89,1.022472,,,"Using ad set budget",0,3.909034,מתמשך,91,42.956414,2,1.954517,2.197802,3,3.296703,1.303011,,,,,,,,,,,,,,,,,,,,,,2021-10-31,2021-12-19,CONVERSIONS,2021-11-17,2021-11-23,2021-11-01
"UA Mini SALE US|UK aboutus","00:00:00 - 00:59:59",inactive,"7-day click or 1-day view",,,,119,1,,,"Using ad set budget",0,2.639348,מתמשך,119,22.179391,2,1.319674,1.680672,3,2.521008,0.879783,,,,,,,,,,,,,,,,,,,,,,2021-10-31,2021-12-19,CONVERSIONS,2021-11-17,2021-11-23,2021-11-01
"UA Petite BF US|UK treeoflife DUP","17:00:00 - 17:59:59",inactive,"7-day click or 1-day view",,,,2,1,,,"Using ad set budget",0,0.1,מתמשך,2,50,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2021-11-16,2021-11-18,CONVERSIONS,2021-11-10,2021-11-16,2021-11-16
"UA Petite BF US|UK treeoflife DUP","16:00:00 - 16:59:59",inactive,"7-day click or 1-day view",,,,9,1,,,"Using ad set budget",0,1.23,מתמשך,9,136.666667,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2021-11-16,2021-11-18,CONVERSIONS,2021-11-10,2021-11-16,2021-11-16
"UA Petite BF US|UK treeoflife DUP","15:00:00 - 15:59:59",inactive,"7-day click or 1-day view",,,,6,1,,,"Using ad set budget",0,0.9,מתמשך,6,150,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2021-11-16,2021-11-18,CONVERSIONS,2021-11-10,2021-11-16,2021-11-16
"UA Petite BF US|UK treeoflife DUP","14:00:00 - 14:59:59",inactive,"7-day click or 1-day view",,,,7,1,,,"Using ad set budget",0,0.7,מתמשך,7,100,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2021-11-16,2021-11-18,CONVERSIONS,2021-11-10,2021-11-16,2021-11-16
"UA Petite BF US|UK treeoflife DUP","13:00:00 - 13:59:59",inactive,"7-day click or 1-day view",,,,6,1.166667,,,"Using ad set budget",0,0.29,מתמשך,7,41.428571,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2021-11-16,2021-11-18,CONVERSIONS,2021-11-10,2021-11-16,2021-11-16
"UA Petite BF US|UK treeoflife DUP","12:00:00 - 12:59:59",inactive,"7-day click or 1-day view",,,,7,1,,,"Using ad set budget",0,1.42,מתמשך,7,202.857143,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,2021-11-16,2021-11-18,CONVERSIONS,2021-11-10,2021-11-16,2021-11-16
